"Species","Year","Num_of_trees","sss"
"QUVE",1873,1,0.378
"QUVE",1874,1,0.378
"QUVE",1875,1,0.378
"QUVE",1876,1,0.378
"QUVE",1877,1,0.378
"QUVE",1878,1,0.378
"QUVE",1879,1,0.378
"QUVE",1880,1,0.378
"QUVE",1881,1,0.378
"QUVE",1882,1,0.378
"QUVE",1883,1,0.378
"QUVE",1884,1,0.378
"QUVE",1885,1,0.378
"QUVE",1886,1,0.378
"QUVE",1887,1,0.378
"QUVE",1888,1,0.378
"QUVE",1889,3,0.651
"QUVE",1890,3,0.651
"QUVE",1891,3,0.651
"QUVE",1892,3,0.651
"QUVE",1893,4,0.716
"QUVE",1894,4,0.716
"QUVE",1895,5,0.762
"QUVE",1896,6,0.795
"QUVE",1897,6,0.795
"QUVE",1898,6,0.795
"QUVE",1899,6,0.795
"QUVE",1900,6,0.795
"QUVE",1901,6,0.795
"QUVE",1902,7,0.821
"QUVE",1903,8,0.842
"QUVE",1904,9,0.859
"QUVE",1905,10,0.872
"QUVE",1906,10,0.872
"QUVE",1907,10,0.872
"QUVE",1908,10,0.872
"QUVE",1909,12,0.894
"QUVE",1910,13,0.903
"QUVE",1911,14,0.91
"QUVE",1912,16,0.923
"QUVE",1913,18,0.933
"QUVE",1914,19,0.937
"QUVE",1915,20,0.941
"QUVE",1916,22,0.948
"QUVE",1917,25,0.956
"QUVE",1918,29,0.964
"QUVE",1919,32,0.969
"QUVE",1920,33,0.971
"QUVE",1921,34,0.972
"QUVE",1922,36,0.975
"QUVE",1923,41,0.98
"QUVE",1924,43,0.982
"QUVE",1925,47,0.985
"QUVE",1926,48,0.986
"QUVE",1927,50,0.987
"QUVE",1928,50,0.987
"QUVE",1929,50,0.987
"QUVE",1930,54,0.99
"QUVE",1931,56,0.991
"QUVE",1932,57,0.991
"QUVE",1933,58,0.992
"QUVE",1934,60,0.993
"QUVE",1935,61,0.993
"QUVE",1936,62,0.994
"QUVE",1937,65,0.995
"QUVE",1938,65,0.995
"QUVE",1939,69,0.996
"QUVE",1940,69,0.996
"QUVE",1941,69,0.996
"QUVE",1942,70,0.997
"QUVE",1943,72,0.997
"QUVE",1944,73,0.998
"QUVE",1945,74,0.998
"QUVE",1946,76,0.999
"QUVE",1947,76,0.999
"QUVE",1948,77,0.999
"QUVE",1949,78,0.999
"QUVE",1950,81,1
"QUVE",1951,81,1
"QUVE",1952,81,1
"QUVE",1953,81,1
"QUVE",1954,81,1
"QUVE",1955,81,1
"QUVE",1956,81,1
"QUVE",1957,81,1
"QUVE",1958,83,1
"QUVE",1959,83,1
"QUVE",1960,84,1
"QUVE",1961,84,1
"QUVE",1962,84,1
"QUVE",1963,84,1
"QUVE",1964,84,1
"QUVE",1965,84,1
"QUVE",1966,84,1
"QUVE",1967,84,1
"QUVE",1968,85,1
"QUVE",1969,86,1
"QUVE",1970,86,1
"QUVE",1971,86,1
"QUVE",1972,86,1
"QUVE",1973,86,1
"QUVE",1974,86,1
"QUVE",1975,86,1
"QUVE",1976,86,1
"QUVE",1977,86,1
"QUVE",1978,86,1
"QUVE",1979,86,1
"QUVE",1980,86,1
"QUVE",1981,86,1
"QUVE",1982,86,1
"QUVE",1983,86,1
"QUVE",1984,86,1
"QUVE",1985,86,1
"QUVE",1986,86,1
"QUVE",1987,86,1
"QUVE",1988,86,1
"QUVE",1989,86,1
"QUVE",1990,86,1
"QUVE",1991,86,1
"QUVE",1992,86,1
"QUVE",1993,86,1
"QUVE",1994,86,1
"QUVE",1995,86,1
"QUVE",1996,86,1
"QUVE",1997,86,1
"QUVE",1998,86,1
"QUVE",1999,86,1
"QUVE",2000,86,1
"QUVE",2001,86,1
"QUVE",2002,86,1
"QUVE",2003,86,1
"QUVE",2004,86,1
"QUVE",2005,85,1
"QUVE",2006,85,1
"QUVE",2007,84,1
"QUVE",2008,84,1
"QUVE",2009,82,1
"QUVE",2010,14,0.91
"QUVE",2011,14,0.91
"QUVE",2012,14,0.91
"QUVE",2013,13,0.903
"QUVE",2014,11,0.884
"QUVE",2015,9,0.859
"QUVE",2016,4,0.716
"QUVE",2017,2,0.551
