year	num	seg	age	raw	std	res	ars
   1988	  31.	  81.226	  61.129	   1.729	   0.821	   0.861	   0.815
   1989	  31.	  81.226	  62.129	   2.042	   1.128	   1.176	   1.117
   1990	  31.	  81.226	  63.129	   2.052	   1.116	   1.120	   1.160
   1991	  31.	  81.226	  64.129	   1.190	   0.714	   0.685	   0.740
   1992	  31.	  81.226	  65.129	   1.926	   1.016	   1.062	   0.977
   1993	  31.	  81.226	  66.129	   2.168	   1.145	   1.205	   1.201
   1994	  31.	  81.226	  67.129	   2.040	   1.105	   1.048	   1.113
   1995	  31.	  81.226	  68.129	   1.869	   0.937	   0.923	   0.959
   1996	  31.	  81.226	  69.129	   1.512	   0.792	   0.823	   0.811
   1997	  31.	  81.226	  70.129	   1.367	   0.738	   0.799	   0.742
   1998	  31.	  81.226	  71.129	   1.837	   0.941	   1.025	   0.940
   1999	  31.	  81.226	  72.129	   1.393	   0.773	   0.831	   0.814
   2000	  31.	  81.226	  73.129	   1.966	   1.052	   1.112	   1.052
   2001	  30.	  81.667	  74.300	   2.048	   1.072	   1.082	   1.099
   2002	  30.	  81.667	  75.300	   1.846	   0.945	   0.912	   0.944
   2003	  28.	  82.429	  76.607	   1.923	   0.907	   0.913	   0.895
   2004	  27.	  82.148	  77.111	   2.440	   1.082	   1.133	   1.100
   2005	  27.	  82.148	  78.111	   2.063	   0.905	   0.927	   0.958
   2006	  27.	  82.148	  79.111	   2.232	   0.920	   0.961	   0.948
   2007	  27.	  82.148	  80.111	   2.413	   1.052	   1.061	   1.044
   2008	  27.	  82.148	  81.111	   2.563	   1.140	   1.110	   1.126
   2009	  26.	  81.385	  81.308	   2.842	   1.249	   1.183	   1.227
   2010	   2.	  53.000	  53.000	   3.271	   0.757	   0.787	   0.860
