year	num	seg	age	raw	std	res	ars
   1882	  10.	 150.300	  22.800	   2.718	   1.098	   1.105	   1.092
   1883	  10.	 150.300	  23.800	   2.617	   1.052	   1.004	   1.057
   1884	  10.	 150.300	  24.800	   2.825	   1.133	   1.076	   1.119
   1885	  10.	 150.300	  25.800	   2.510	   0.936	   0.906	   0.983
   1886	  10.	 150.300	  26.800	   2.742	   1.079	   1.141	   1.146
   1887	  10.	 150.300	  27.800	   2.331	   0.972	   0.925	   1.009
   1888	  10.	 150.300	  28.800	   2.302	   0.916	   0.981	   1.007
   1889	  10.	 150.300	  29.800	   2.382	   1.036	   1.087	   1.094
   1890	  11.	 147.545	  28.091	   2.715	   1.064	   1.070	   1.124
   1891	  11.	 147.545	  29.091	   2.617	   1.279	   1.248	   1.317
   1892	  12.	 145.083	  27.667	   2.454	   1.214	   1.002	   1.196
   1893	  13.	 142.923	  26.538	   2.634	   1.092	   0.927	   1.077
   1894	  14.	 141.000	  25.643	   2.560	   1.057	   0.963	   1.031
   1895	  14.	 141.000	  26.643	   2.893	   1.152	   1.059	   1.088
   1896	  15.	 139.200	  25.867	   2.907	   1.400	   1.174	   1.223
   1897	  15.	 139.200	  26.867	   2.168	   1.253	   0.977	   1.115
   1898	  16.	 137.500	  26.187	   1.966	   1.054	   0.872	   0.965
   1899	  17.	 135.941	  25.647	   1.891	   0.900	   0.856	   0.851
   1900	  19.	 133.211	  23.947	   2.278	   0.958	   1.007	   0.926
   1901	  19.	 133.211	  24.947	   2.476	   1.074	   1.113	   1.061
   1902	  19.	 133.211	  25.947	   2.153	   0.920	   0.858	   0.887
   1903	  22.	 129.864	  23.409	   2.471	   1.147	   1.188	   1.135
   1904	  23.	 128.826	  23.391	   2.367	   1.068	   0.993	   1.060
   1905	  23.	 128.826	  24.391	   2.144	   0.986	   0.935	   0.988
   1906	  24.	 127.792	  24.375	   2.197	   0.991	   0.988	   0.991
   1907	  24.	 127.792	  25.375	   1.888	   0.830	   0.870	   0.866
   1908	  24.	 127.792	  26.375	   1.787	   0.694	   0.829	   0.752
   1909	  24.	 127.792	  27.375	   1.781	   0.720	   0.933	   0.786
   1910	  25.	 126.680	  27.280	   1.808	   0.763	   0.939	   0.798
   1911	  25.	 126.680	  28.280	   1.299	   0.532	   0.682	   0.523
   1912	  25.	 126.680	  29.280	   1.639	   0.692	   1.005	   0.735
   1913	  25.	 126.680	  30.280	   1.835	   0.767	   0.997	   0.809
   1914	  25.	 126.680	  31.280	   1.574	   0.651	   0.830	   0.692
   1915	  26.	 125.577	  31.077	   2.211	   1.019	   1.240	   1.061
   1916	  28.	 123.107	  29.857	   2.526	   1.188	   1.197	   1.198
   1917	  29.	 122.069	  29.828	   2.421	   1.165	   1.068	   1.185
   1918	  29.	 122.069	  30.828	   1.907	   0.823	   0.772	   0.902
   1919	  32.	 119.312	  28.937	   2.313	   1.060	   1.127	   1.097
   1920	  32.	 119.312	  29.937	   2.146	   0.959	   0.952	   1.000
   1921	  32.	 119.312	  30.938	   2.182	   1.022	   1.011	   1.026
   1922	  34.	 117.471	  30.118	   2.290	   1.168	   1.138	   1.153
   1923	  34.	 117.471	  31.118	   1.980	   0.940	   0.848	   0.941
   1924	  36.	 115.722	  30.389	   2.488	   1.226	   1.235	   1.216
   1925	  38.	 114.105	  29.789	   2.091	   0.916	   0.835	   0.955
   1926	  38.	 114.105	  30.789	   2.475	   1.216	   1.229	   1.225
   1927	  39.	 113.308	  31.000	   2.591	   1.317	   1.168	   1.283
   1928	  39.	 113.308	  32.000	   2.367	   1.162	   0.988	   1.175
   1929	  39.	 113.308	  33.000	   2.205	   1.057	   0.947	   1.080
   1930	  43.	 110.116	  30.930	   2.099	   1.025	   0.945	   1.013
   1931	  43.	 110.116	  31.930	   2.080	   1.042	   1.028	   1.047
   1932	  45.	 108.867	  31.511	   2.012	   0.955	   0.927	   0.958
   1933	  46.	 108.174	  31.826	   2.112	   1.031	   1.039	   1.025
   1934	  47.	 107.489	  32.149	   2.128	   1.019	   1.007	   1.020
   1935	  48.	 106.812	  32.479	   2.008	   1.023	   0.989	   1.006
   1936	  50.	 105.380	  32.180	   2.008	   1.026	   0.995	   1.005
   1937	  50.	 105.380	  33.180	   2.213	   1.167	   1.171	   1.174
   1938	  53.	 103.698	  32.302	   2.134	   1.130	   1.028	   1.128
   1939	  54.	 103.093	  32.704	   1.879	   0.937	   0.853	   0.948
   1940	  55.	 102.418	  33.109	   2.069	   1.120	   1.133	   1.121
   1941	  55.	 102.418	  34.109	   2.005	   1.054	   0.993	   1.058
   1942	  55.	 102.418	  35.109	   2.054	   1.093	   1.084	   1.130
   1943	  57.	 101.105	  34.877	   1.817	   0.914	   0.856	   0.939
   1944	  57.	 101.105	  35.877	   1.774	   0.883	   0.928	   0.913
   1945	  58.	 100.603	  36.259	   1.930	   1.033	   1.108	   1.058
   1946	  58.	 100.603	  37.259	   1.755	   0.863	   0.847	   0.872
   1947	  58.	 100.603	  38.259	   1.222	   0.508	   0.515	   0.404
   1948	  59.	  99.949	  38.610	   1.415	   0.613	   0.872	   0.533
   1949	  60.	  99.183	  38.967	   1.670	   0.759	   0.994	   0.688
   1950	  60.	  99.183	  39.967	   1.769	   0.830	   1.022	   0.811
   1951	  60.	  99.183	  40.967	   1.750	   0.831	   0.933	   0.799
   1952	  61.	  98.508	  41.295	   1.668	   0.773	   0.888	   0.757
   1953	  62.	  97.839	  41.629	   1.791	   0.789	   0.935	   0.784
   1954	  62.	  97.839	  42.629	   2.013	   0.987	   1.078	   0.941
   1955	  63.	  97.159	  42.952	   2.263	   1.160	   1.184	   1.130
   1956	  63.	  97.159	  43.952	   2.347	   1.266	   1.215	   1.275
   1957	  64.	  96.469	  44.266	   2.391	   1.297	   1.114	   1.278
   1958	  65.	  95.785	  44.585	   2.574	   1.428	   1.278	   1.445
   1959	  67.	  94.507	  44.254	   2.164	   1.115	   0.866	   1.157
   1960	  67.	  94.507	  45.254	   2.149	   1.137	   1.037	   1.175
   1961	  67.	  94.507	  46.254	   2.179	   1.178	   1.072	   1.187
   1962	  67.	  94.507	  47.254	   2.054	   1.018	   0.908	   1.037
   1963	  68.	  93.809	  47.559	   1.965	   0.963	   0.945	   0.990
   1964	  68.	  93.809	  48.559	   2.090	   1.074	   1.099	   1.100
   1965	  68.	  93.809	  49.559	   2.026	   1.039	   0.974	   1.033
   1966	  68.	  93.809	  50.559	   1.982	   0.993	   0.966	   0.999
   1967	  68.	  93.809	  51.559	   2.089	   1.104	   1.082	   1.088
   1968	  68.	  93.809	  52.559	   2.177	   1.185	   1.140	   1.188
   1969	  68.	  93.809	  53.559	   2.084	   1.089	   1.001	   1.118
   1970	  68.	  93.809	  54.559	   2.119	   1.153	   1.094	   1.180
   1971	  68.	  93.809	  55.559	   1.973	   1.037	   0.950	   1.068
   1972	  69.	  93.101	  55.754	   1.918	   0.962	   0.940	   1.002
   1973	  69.	  93.101	  56.754	   1.886	   0.914	   0.945	   0.957
   1974	  69.	  93.101	  57.754	   1.837	   0.904	   0.936	   0.916
   1975	  69.	  93.101	  58.754	   1.822	   0.866	   0.943	   0.896
   1976	  69.	  93.101	  59.754	   1.787	   0.859	   0.945	   0.882
   1977	  69.	  93.101	  60.754	   1.358	   0.471	   0.589	   0.479
   1978	  69.	  93.101	  61.754	   1.827	   0.899	   1.208	   0.935
   1979	  69.	  93.101	  62.754	   1.679	   0.784	   0.891	   0.804
   1980	  69.	  93.101	  63.754	   1.518	   0.665	   0.831	   0.712
   1981	  69.	  93.101	  64.754	   1.637	   0.802	   0.985	   0.813
   1982	  69.	  93.101	  65.754	   1.799	   1.006	   1.090	   0.964
   1983	  69.	  93.101	  66.754	   1.958	   1.205	   1.152	   1.114
   1984	  69.	  93.101	  67.754	   1.664	   0.894	   0.836	   0.899
   1985	  69.	  93.101	  68.754	   1.714	   0.901	   0.972	   0.933
   1986	  69.	  93.101	  69.754	   1.913	   1.131	   1.150	   1.105
   1987	  69.	  93.101	  70.754	   1.811	   1.000	   0.935	   0.991
   1988	  69.	  93.101	  71.754	   1.929	   1.157	   1.134	   1.141
   1989	  69.	  93.101	  72.754	   1.900	   1.156	   1.060	   1.139
   1990	  69.	  93.101	  73.754	   1.956	   1.246	   1.118	   1.209
   1991	  69.	  93.101	  74.754	   1.553	   0.818	   0.761	   0.897
   1992	  69.	  93.101	  75.754	   1.640	   0.918	   1.013	   0.985
   1993	  69.	  93.101	  76.754	   1.718	   0.991	   1.040	   1.025
   1994	  69.	  93.101	  77.754	   1.681	   1.003	   1.026	   1.042
   1995	  69.	  93.101	  78.754	   1.848	   1.132	   1.100	   1.128
   1996	  69.	  93.101	  79.754	   1.583	   0.860	   0.840	   0.920
   1997	  69.	  93.101	  80.754	   1.505	   0.811	   0.922	   0.895
   1998	  69.	  93.101	  81.754	   1.743	   1.077	   1.113	   1.051
   1999	  69.	  93.101	  82.754	   1.508	   0.800	   0.844	   0.864
   2000	  69.	  93.101	  83.754	   1.662	   0.982	   1.065	   1.001
   2001	  69.	  93.101	  84.754	   1.925	   1.269	   1.180	   1.167
   2002	  69.	  93.101	  85.754	   1.731	   1.079	   0.945	   1.043
   2003	  66.	  94.394	  87.712	   1.763	   1.112	   1.046	   1.091
   2004	  65.	  94.492	  88.708	   1.522	   0.869	   0.834	   0.893
   2005	  65.	  94.492	  89.708	   1.632	   0.978	   1.045	   1.001
   2006	  63.	  95.444	  91.508	   1.487	   0.810	   0.843	   0.833
   2007	  61.	  96.525	  93.459	   1.569	   0.856	   0.967	   0.880
   2008	  61.	  96.525	  94.459	   1.692	   1.005	   1.066	   0.987
   2009	  61.	  96.525	  95.459	   1.784	   1.103	   1.098	   1.082
   2010	  14.	  84.786	  81.143	   1.183	   1.204	   1.124	   1.168
   2011	  12.	  86.083	  82.833	   1.291	   1.351	   1.225	   1.318
   2012	  11.	  85.455	  82.909	   1.036	   1.050	   0.905	   1.109
   2013	   8.	  84.125	  81.625	   1.085	   0.817	   0.944	   1.044
   2014	   8.	  84.125	  82.625	   0.681	   0.801	   0.904	   0.944
   2015	   6.	  71.000	  70.000	   0.712	   0.855	   0.919	   0.896
   2016	   5.	  68.000	  67.800	   0.394	   0.808	   0.792	   0.724
   2017	   1.	  80.000	  80.000	   1.716	   1.210	   1.058	   0.905
