"year","month","cld","dtr","frs","pet","pet_sum","pre","tmn","tmp","tmx","vap","wet","PETminusPRE"
1959,11,66.40000153,13.30000019,17.09000015,1.600000024,48.00000072,43.20000076,0.100000001,6.700000286,13.40000057,6.800000191,8.319999695,4.79999996
1959,12,67.20000458,11.30000019,22.72999954,1.100000024,34.100000744,71.70000458,-1.899999976,3.799999952,9.5,5.900000095,12.44999981,-37.600003836
1960,1,73,11.10000038,24.48999977,1.399999976,43.399999256,54.60000229,-3.299999952,2.299999952,7.900000095,4.5,11.78999996,-11.200003034
1960,2,70.20000458,11.60000038,23.81999969,1.300000072,37.700002088,103.4000015,-4.200000286,1.600000024,7.400000095,4.900000095,14.38999939,-65.699999412
1960,3,64.59999847,12.80000019,26.86999893,1.5,46.5,63.90000153,-5.599999905,0.800000012,7.200000286,4.800000191,11.21999931,-17.40000153
1960,4,66.40000153,16.70000076,2.809999943,3.900000095,117.00000285,75,6.400000095,14.69999981,23.10000038,10.10000038,11.64999962,42.00000285
1960,5,67.09999847,14,0.189999998,3.100000143,96.100004433,155.1000061,9.100000381,16.10000038,23.10000038,15.40000057,15.10999966,-59.000001667
1960,6,61.20000076,14.90000057,0,4.300000191,129.00000573,82.20000458,14,21.39999962,28.89999962,18.70000076,9.43999958,46.80000115
1960,7,62,14.5,0,4.200000286,130.200008866,71.40000153,15.69999981,22.89999962,30.20000076,21.20000076,9.220000267,58.800007336
1960,8,59.79999924,13.69999981,0,4,124,128.8000031,17.10000038,23.89999962,30.80000114,22,11.7699995,-4.8000031
1960,9,61.40000153,12.90000057,0,2.900000095,87.00000285,117.3000031,13.30000019,19.70000076,26.20000076,18.30000114,10.51000023,-30.30000025
1960,10,58.60000229,14.30000019,3.059999943,2.400000095,74.400002945,30.30000114,6.300000191,13.40000057,20.60000038,10.69999981,5.909999847,44.100001805
1960,11,60.10000229,14.69999981,14.50999928,1.600000024,48.00000072,22.70000076,1.100000024,8.400000572,15.80000019,8.100000381,5.829999924,25.29999996
1960,12,59.90000153,13.60000038,29.1099987,0.800000012,24.800000372,37.90000153,-8.400000572,-1.600000024,5.200000286,4.5,9,-13.100001158
1961,1,61.90000153,12.80000019,29.1799984,1,31,68.80000305,-8.5,-2.100000143,4.300000191,3.600000143,11.77999973,-37.80000305
1961,2,67.70000458,12.19999981,22.21999931,1.399999976,39.199999328,96.30000305,-3.400000095,2.700000048,8.800000191,5.300000191,13.71999931,-57.100003722
1961,3,69,13.30000019,14.18999958,2.5,77.5,82,1.399999976,8,14.69999981,6.5,12.67000008,-4.5
1961,4,71.09999847,12.80000019,8.510000229,2.700000048,81.00000144,109.8000031,3.5,9.900000572,16.30000114,8.300000191,13.46000004,-28.80000166
1961,5,67.20000458,14.10000038,0.659999967,3.400000095,105.400002945,79.59999847,8.300000191,15.30000019,22.39999962,12.80000019,11.81999969,25.800004475
1961,6,64,14.40000057,0,4.200000286,126.00000858,97.90000153,14,21.20000076,28.39999962,18.5,10.63999939,28.10000705
1961,7,64.70000458,13.60000038,0,4.099999905,127.099997055,95.80000305,17.10000038,23.89999962,30.70000076,23.39999962,11.34000015,31.299994005
1961,8,65,13.19999981,0,3.600000143,111.600004433,110.5,16.80000114,23.39999962,30,23.30000114,12.59000015,1.100004433
1961,9,55.40000153,14.10000038,0,3.200000048,96.00000144,77.70000458,15,22,29.10000038,21.20000076,7.349999905,18.29999686
1961,10,47.5,16.10000038,3.389999866,2.299999952,71.299998512,73.09999847,6.099999905,14.10000038,22.20000076,12.30000019,9.829999924,-1.799999958
1961,11,66.80000305,11.5,9.220000267,1.800000072,54.00000216,64,3.200000048,8.900000572,14.69999981,7.5,9,-9.99999784
1961,12,71.90000153,11,25.3599987,0.900000036,27.900001116,80.20000458,-4.099999905,1.399999976,6.900000095,5.300000191,13.17999935,-52.300003464
1962,1,67.70000458,11.69999981,26.57999992,1.300000072,40.300002232,47.90000153,-5.300000191,0.600000024,6.5,3.799999952,11.59000015,-7.599999298
1962,2,70.09999847,11.60000038,23.46999931,1.5,42,86.70000458,-4.700000286,1.100000024,6.900000095,4.099999905,12.67999935,-44.70000458
1962,3,67.70000458,12.60000038,21.02000046,2,62,115.4000015,-1.200000048,5.099999905,11.40000057,6,13.63000011,-53.4000015
1962,4,63,14.30000019,5.059999943,3.5,105,76.09999847,5.099999905,12.19999981,19.39999962,8.5,11.55000019,28.90000153
1962,5,61.70000076,14,0,4.200000286,130.200008866,107.9000015,12.30000019,19.30000114,26.30000114,15.40000057,11.84000015,22.300007366
1962,6,64.20000458,13.30000019,0,4.200000286,126.00000858,95.40000153,14.90000057,21.5,28.20000076,19,11.46999931,30.60000705
1962,7,65,13,0,4,124,85,15.69999981,22.20000076,28.70000076,20,9.929999352,39
1962,8,58,14.80000019,0,3.799999952,117.799998512,55.79999924,15.30000019,22.70000076,30.10000038,21.70000076,8.050000191,61.999999272
1962,9,59,13.40000057,0,2.799999952,83.99999856,78.70000458,11.19999981,17.89999962,24.60000038,16.10000038,8.739999771,5.29999398
1962,10,58.5,14.60000038,1.779999971,2.299999952,71.299998512,46.40000153,7.200000286,14.5,21.80000114,12.19999981,6.349999905,24.899996982
1962,11,71.20000458,11.30000019,16.31999969,1.399999976,41.99999928,116.2000046,0.400000006,6,11.69999981,6.800000191,13.11999989,-74.20000532
1962,12,68.20000458,12.10000038,27.76000023,0.800000012,24.800000372,65.70000458,-6.599999905,-0.5,5.599999905,4.700000286,12.92999935,-40.900004208
1963,1,66.90000153,12.30000019,28.31999969,1.200000048,37.200001488,34.29999924,-7.300000191,-1.100000024,5.099999905,3.5,9.329999924,2.900002248
1963,2,66.20000458,12.80000019,26.1099987,1.200000048,33.600001344,43.79999924,-8.100000381,-1.700000048,4.700000286,3.700000048,9.670000076,-10.199997896
1963,3,64.70000458,14.5,14.44999981,2.700000048,83.700001488,137.1000061,1.300000072,8.5,15.80000019,6.599999905,15.46000004,-53.400004612
1963,4,61.29999924,16.30000114,4.869999886,4,120,35.29999924,5.200000286,13.30000019,21.5,8.400000572,8,84.70000076
1963,5,62.90000153,15.60000038,0.079999998,4.099999905,127.099997055,37.70000076,9.400000572,17.20000076,25,12.80000019,7.929999828,89.399996295
1963,6,60,14.90000057,0,4.400000095,132.00000285,109.3000031,14.19999981,21.60000038,29.10000038,18.80000114,10.88999939,22.69999975
1963,7,56,15.30000019,0,4.5,139.5,44.5,16,23.60000038,31.30000114,21.89999962,7.799999714,95
1963,8,57.40000153,15.40000057,0,4.099999905,127.099997055,61.79999924,15,22.70000076,30.39999962,20.20000076,9.010000229,65.299997815
1963,9,55.10000229,15.19999981,0,3.100000143,93.00000429,75.80000305,10.5,18.10000038,25.70000076,15.30000019,8.800000191,17.20000124
1963,10,43.90000153,18.30000114,3.389999866,2.799999952,86.799998512,1.700000048,6.099999905,15.19999981,24.39999962,12,0.930000007,85.099998464
1963,11,66.59999847,12.60000038,10.67999935,1.399999976,41.99999928,144.5,2.600000143,8.900000572,15.19999981,8.800000191,13.80999947,-102.50000072
1963,12,67.59999847,10.69999981,28.17000008,0.800000012,24.800000372,41.60000229,-7.099999905,-1.700000048,3.700000048,4.099999905,9.18999958,-16.800001918
1964,1,65,12.80000019,26.18999863,1.200000048,37.200001488,99,-4.900000095,1.5,7.900000095,4.900000095,15.19999981,-61.799998512
1964,2,65.70000458,12,24.68000031,1.399999976,40.599999304,86.30000305,-5.099999905,0.900000036,6.900000095,4.5,12.84999943,-45.700003746
1964,3,65.80000305,14.19999981,17.38999939,2.5,77.5,52.29999924,0.200000003,7.300000191,14.40000057,6.400000095,9.779999733,25.20000076
1964,4,66.80000305,13.90000057,5.460000038,3.200000048,96.00000144,97,4.900000095,11.80000019,18.80000114,9,12.72999954,-0.999998559999995
1964,5,58.5,15.19999981,0,4.200000286,130.200008866,29.39999962,10.90000057,18.5,26.10000038,14.60000038,7.71999979,100.800009246
1964,6,56.29999924,16,0,4.900000095,147.00000285,45.70000076,14.69999981,22.70000076,30.70000076,18.89999962,7.299999714,101.30000209
1964,7,63.60000229,13.90000057,0,4.200000286,130.200008866,80.70000458,17.5,24.39999962,31.39999962,23.60000038,9.109999657,49.500004286
1964,8,65.40000153,14.80000019,0,3.799999952,117.799998512,43.90000153,15.10000038,22.5,29.89999962,20.20000076,8.260000229,73.899996982
1964,9,57,15.40000057,0,3.200000048,96.00000144,114.4000015,11.69999981,19.39999962,27.10000038,16.70000076,9.349999428,-18.40000006
1964,10,52.40000153,15.30000019,7.839999676,2.200000048,68.200001488,62.20000076,3.900000095,11.5,19.20000076,9.800000191,7.589999676,6.000000728
1964,11,58.40000153,15.40000057,13.21000004,1.899999976,56.99999928,47.10000229,1.600000024,9.300000191,17,8,9.289999962,9.89999699
1964,12,69.90000153,11.10000038,22.72999954,1.200000048,37.200001488,72.20000458,-1.899999976,3.700000048,9.300000191,5.599999905,12.63000011,-35.000003092
1965,1,63.90000153,13,27.5,1.200000048,37.200001488,81.80000305,-6.300000191,0.200000003,6.700000286,4.099999905,13.54999924,-44.600001562
1965,2,66,14.30000019,23.92000008,1.700000048,47.600001344,93.20000458,-5.200000286,2,9.199999809,4.5,14,-45.600003236
1965,3,69.5,12.80000019,21.77000046,2.100000143,65.100004433,101.2000046,-1.5,4.900000095,11.30000019,5.599999905,12.77999973,-36.100000167
1965,4,66.70000458,14.19999981,6.489999771,3.400000095,102.00000285,64.90000153,4.400000095,11.5,18.60000038,7.800000191,10.59999943,37.10000132
1965,5,60.20000076,15.19999981,0,4.599999905,142.599997055,62.79999924,12.40000057,20,27.60000038,14.40000057,9.93999958,79.799997815
1965,6,61.90000153,14.90000057,0,4.300000191,129.00000573,45.29999924,13.30000019,20.70000076,28.20000076,17.5,8.239999771,83.70000649
1965,7,66,14.5,0,4.5,139.5,78.20000458,16.39999962,23.60000038,30.89999962,19.80000114,9.670000076,61.29999542
1965,8,62.20000076,15.5,0,4,124,83.70000458,15.60000038,23.30000114,31.10000038,21.60000038,9.159999847,40.29999542
1965,9,63.40000153,14.19999981,0,3.100000143,93.00000429,59.29999924,13.80000019,20.89999962,28,19,8.199999809,33.70000505
1965,10,55.40000153,15.10000038,5.639999866,2.299999952,71.299998512,62.60000229,4.900000095,12.40000057,20,10.40000057,7.699999809,8.699996222
1965,11,66.40000153,13.5,13.21000004,1.800000072,54.00000216,20,1.600000024,8.300000191,15.10000038,7.200000286,5.449999809,34.00000216
1965,12,64.90000153,13.10000038,23.44999886,1.200000048,37.200001488,10.40000057,-2.400000095,4.200000286,10.80000019,6.200000286,4.599999905,26.800000918
1966,1,68.70000458,10.80000019,27.67000008,1.100000024,34.100000744,89.40000153,-6.5,-1.100000024,4.300000191,3.700000048,14.13000011,-55.300000786
1966,2,71.09999847,11,23.37999916,1.200000048,33.600001344,79.80000305,-4.599999905,0.900000036,6.400000095,4.800000191,13.23999977,-46.200001706
1966,3,65.80000305,15.19999981,17.92000008,2.5,77.5,35.10000229,0,7.599999905,15.19999981,6.700000286,8.109999657,42.39999771
1966,4,68.30000305,12.69999981,7.819999695,2.799999952,83.99999856,104.4000015,3.799999952,10.10000038,16.5,8.400000572,12.78999996,-20.40000294
1966,5,65,15.19999981,0.109999999,4.200000286,130.200008866,83,9.300000191,16.89999962,24.5,11.80000019,12.56999969,47.200008866
1966,6,55.10000229,16.80000114,0,4.599999905,137.99999715,40.29999924,13.60000038,22,30.39999962,19.5,7.199999809,97.69999791
1966,7,57,16,0,4.900000095,151.900002945,46.70000076,17.20000076,25.20000076,33.20000076,22,7.619999886,105.200002185
1966,8,64,15,0,4,124,38.90000153,16.30000114,23.80000114,31.30000114,22,6.980000019,85.09999847
1966,9,58.20000076,13.10000038,0,2.900000095,87.00000285,223.8000031,11.90000057,18.39999962,25,16.10000038,13.92999935,-136.80000025
1966,10,50.10000229,15.60000038,6.710000038,2.299999952,71.299998512,67.59999847,4.400000095,12.19999981,20,10.10000038,9.309999466,3.700000042
1966,11,65.80000305,14.19999981,14.75999928,1.5,45,62,1,8.100000381,15.19999981,8.199999809,8.93999958,-17
1966,12,72,10.60000038,24.81999969,0.800000012,24.800000372,60.70000076,-3.600000143,1.700000048,7,5.599999905,12.2699995,-35.900000388
1967,1,70.70000458,12.90000057,23.90999985,1.5,46.5,33.79999924,-2.799999952,3.700000048,10.19999981,5.200000286,9.029999733,12.70000076
1967,2,68.80000305,13,25.14999962,1.399999976,39.199999328,35.70000076,-6.700000286,-0.200000003,6.300000191,4,8.960000038,3.499998568
1967,3,65.59999847,14.30000019,18.97999954,2.400000095,74.400002945,126.5,-0.400000006,6.800000191,14,6.200000286,14.84999943,-52.099997055
1967,4,62.90000153,15.5,3.609999895,3.799999952,113.99999856,27,5.900000095,13.60000038,21.39999962,8.900000572,6.509999752,86.99999856
1967,5,64.70000458,14.40000057,1.909999967,3.5,108.5,110.3000031,7.099999905,14.30000019,21.5,11.19999981,12.55999947,-1.8000031
1967,6,64.20000458,16.10000038,0,4,120,54.70000076,13.80000019,21.80000114,29.89999962,21.30000114,7.619999886,65.29999924
1967,7,70.09999847,12.5,0,3.700000048,114.700001488,128.4000092,16.80000114,23,29.30000114,22.5,11.63999939,-13.700007712
1967,8,63.70000076,13.19999981,0,3.5,108.5,162.6999969,15.5,22.10000038,28.70000076,21.10000038,14.47999954,-54.1999969
1967,9,54.60000229,14.80000019,0,2.900000095,87.00000285,49.79999924,10.10000038,17.5,24.89999962,15.90000057,6.420000076,37.20000361
1967,10,56.29999924,14.90000057,5.230000019,2,62,81.30000305,5.099999905,12.5,20,11.40000057,8.269999504,-19.30000305
1967,11,65.20000458,12.60000038,19.36999893,1.300000072,39.00000216,30.70000076,-0.800000012,5.5,11.80000019,6.800000191,7.21999979,8.3000014
1967,12,68.30000305,11.5,23.79999924,1.100000024,34.100000744,129.8000031,-2.700000048,3.100000143,8.900000572,5.700000286,16.5,-95.700002356
1968,1,67.80000305,12,28.76999855,0.900000036,27.900001116,64.70000458,-7.900000095,-1.899999976,4.099999905,3.900000095,12.43999958,-36.800003464
1968,2,61.29999924,13.30000019,26.27999878,1.399999976,40.599999304,4.599999905,-7,-0.300000012,6.400000095,3.900000095,4.279999733,35.999999399
1968,3,62.5,16.20000076,15.78999996,2.900000095,89.900002945,87.70000458,0.800000012,8.900000572,17,6.700000286,12.18999958,2.199998365
1968,4,62.10000229,16.10000038,4.869999886,3.799999952,113.99999856,39.79999924,5.200000286,13.19999981,21.30000114,8.699999809,8.880000114,74.19999932
