year	num	seg	age	raw	std	res	ars
   1980	  72.	  81.444	  51.486	   2.469	   0.825	   0.855	   0.854
   1981	  72.	  81.444	  52.486	   2.509	   0.868	   0.981	   0.912
   1982	  72.	  81.444	  53.486	   2.578	   0.926	   0.999	   0.958
   1983	  72.	  81.444	  54.486	   2.697	   0.967	   1.019	   1.001
   1984	  72.	  81.444	  55.486	   2.848	   0.997	   1.033	   1.037
   1985	  72.	  81.444	  56.486	   2.775	   0.976	   0.978	   0.998
   1986	  72.	  81.444	  57.486	   3.088	   1.104	   1.112	   1.116
   1987	  72.	  81.444	  58.486	   2.880	   1.016	   0.963	   1.022
   1988	  72.	  81.444	  59.486	   2.636	   0.943	   0.925	   0.939
   1989	  72.	  81.444	  60.486	   2.583	   0.921	   0.953	   0.927
   1990	  72.	  81.444	  61.486	   2.823	   1.043	   1.085	   1.052
   1991	  72.	  81.444	  62.486	   2.260	   0.796	   0.784	   0.815
   1992	  72.	  81.444	  63.486	   2.731	   1.000	   1.119	   1.030
   1993	  72.	  81.444	  64.486	   2.758	   1.041	   1.051	   1.069
   1994	  72.	  81.444	  65.486	   2.891	   1.132	   1.110	   1.149
   1995	  72.	  81.444	  66.486	   2.716	   1.028	   0.976	   1.051
   1996	  72.	  81.444	  67.486	   2.379	   0.922	   0.915	   0.942
   1997	  72.	  81.444	  68.486	   1.888	   0.723	   0.774	   0.755
   1998	  72.	  81.444	  69.486	   2.399	   0.907	   1.069	   0.949
   1999	  72.	  81.444	  70.486	   2.231	   0.836	   0.898	   0.877
   2000	  72.	  81.444	  71.486	   2.220	   0.871	   0.961	   0.903
   2001	  72.	  81.444	  72.486	   2.704	   1.102	   1.177	   1.135
   2002	  72.	  81.444	  73.486	   2.644	   1.038	   1.000	   1.068
   2003	  72.	  81.444	  74.486	   2.705	   1.075	   1.054	   1.091
   2004	  72.	  81.444	  75.486	   2.669	   1.042	   1.006	   1.053
   2005	  72.	  81.444	  76.486	   2.588	   1.021	   1.008	   1.037
   2006	  72.	  81.444	  77.486	   2.418	   0.967	   0.959	   0.980
   2007	  71.	  81.831	  78.817	   2.437	   0.999	   1.021	   1.015
   2008	  71.	  81.831	  79.817	   2.559	   1.016	   1.021	   1.031
   2009	  70.	  82.429	  81.386	   2.758	   1.127	   1.092	   1.112
   2010	  12.	  83.500	  78.417	   1.719	   1.140	   1.043	   1.101
   2011	  10.	  83.100	  78.000	   1.909	   1.148	   1.086	   1.140
   2012	  10.	  83.100	  79.000	   1.864	   1.058	   0.958	   1.027
   2013	  10.	  83.100	  80.000	   1.649	   0.926	   0.885	   0.902
   2014	  10.	  83.100	  81.000	   1.497	   0.928	   0.926	   0.881
   2015	  10.	  83.100	  82.000	   1.194	   0.772	   0.842	   0.791
   2016	   8.	  82.500	  82.125	   0.999	   0.806	   0.893	   0.796
   2017	   3.	  72.000	  72.000	   0.558	   0.605	   0.708	   0.628
