year	num	seg	age	raw	std	res	ars
   1966	  36.	  80.361	  37.333	   1.120	   0.393	   0.619	   0.402
   1967	  36.	  80.361	  38.333	   1.480	   0.550	   0.888	   0.540
   1968	  36.	  80.361	  39.333	   2.450	   0.850	   1.117	   0.844
   1969	  36.	  80.361	  40.333	   2.418	   0.814	   0.927	   0.835
   1970	  37.	  79.270	  40.243	   3.578	   1.020	   1.136	   1.038
   1971	  37.	  79.270	  41.243	   3.353	   1.008	   1.005	   1.024
   1972	  37.	  79.270	  42.243	   4.033	   1.193	   1.210	   1.223
   1973	  37.	  79.270	  43.243	   3.999	   1.218	   1.091	   1.217
   1974	  37.	  79.270	  44.243	   4.373	   1.256	   1.139	   1.263
   1975	  37.	  79.270	  45.243	   4.438	   1.276	   1.118	   1.268
   1976	  37.	  79.270	  46.243	   3.826	   1.134	   0.965	   1.115
   1977	  37.	  79.270	  47.243	   2.877	   0.803	   0.747	   0.811
   1978	  37.	  79.270	  48.243	   3.837	   1.148	   1.241	   1.129
   1979	  37.	  79.270	  49.243	   3.175	   1.027	   0.936	   1.006
   1980	  37.	  79.270	  50.243	   3.104	   0.906	   0.916	   0.917
   1981	  37.	  79.270	  51.243	   2.990	   0.887	   0.976	   0.925
   1982	  37.	  79.270	  52.243	   2.967	   0.892	   0.937	   0.891
   1983	  37.	  79.270	  53.243	   2.818	   0.816	   0.877	   0.812
   1984	  37.	  79.270	  54.243	   2.776	   0.789	   0.886	   0.776
   1985	  37.	  79.270	  55.243	   2.981	   0.827	   0.982	   0.850
   1986	  37.	  79.270	  56.243	   3.446	   1.053	   1.130	   1.041
   1987	  37.	  79.270	  57.243	   3.174	   0.961	   0.917	   0.937
   1988	  37.	  79.270	  58.243	   2.941	   0.863	   0.923	   0.884
   1989	  37.	  79.270	  59.243	   3.262	   1.005	   1.062	   0.991
   1990	  37.	  79.270	  60.243	   4.092	   1.420	   1.273	   1.268
   1991	  37.	  79.270	  61.243	   3.078	   0.847	   0.740	   0.889
   1992	  37.	  79.270	  62.243	   3.158	   0.944	   1.012	   0.945
   1993	  37.	  79.270	  63.243	   4.263	   1.458	   1.337	   1.308
   1994	  37.	  79.270	  64.243	   3.436	   1.046	   0.849	   1.020
   1995	  37.	  79.270	  65.243	   3.934	   1.322	   1.199	   1.210
   1996	  37.	  79.270	  66.243	   3.903	   1.284	   1.086	   1.205
   1997	  37.	  79.270	  67.243	   2.981	   0.944	   0.813	   0.927
   1998	  37.	  79.270	  68.243	   3.070	   1.031	   1.042	   0.997
   1999	  37.	  79.270	  69.243	   2.044	   0.471	   0.619	   0.621
   2000	  37.	  79.270	  70.243	   2.628	   0.802	   1.046	   0.822
   2001	  37.	  79.270	  71.243	   3.044	   1.134	   1.153	   1.047
   2002	  37.	  79.270	  72.243	   3.324	   1.113	   1.038	   1.063
   2003	  37.	  79.270	  73.243	   3.025	   1.009	   0.976	   1.008
   2004	  37.	  79.270	  74.243	   3.048	   1.010	   0.993	   0.995
   2005	  37.	  79.270	  75.243	   2.998	   0.956	   0.977	   0.971
   2006	  36.	  79.028	  75.889	   2.522	   0.739	   0.847	   0.828
   2007	  36.	  79.028	  76.889	   2.788	   0.906	   1.024	   0.922
   2008	  36.	  79.028	  77.889	   3.282	   1.151	   1.148	   1.101
   2009	  35.	  78.914	  78.743	   2.921	   0.970	   0.937	   0.991
   2010	   1.	  59.000	  54.000	   0.756	   0.699	   0.882	   0.875
   2011	   1.	  59.000	  55.000	   1.761	   1.483	   1.459	   1.391
   2012	   1.	  59.000	  56.000	   1.098	   1.085	   0.847	   1.065
   2013	   1.	  59.000	  57.000	   0.756	   0.916	   0.913	   0.947
   2014	   1.	  59.000	  58.000	   0.455	   0.782	   0.890	   0.857
   2015	   1.	  59.000	  59.000	   0.267	   0.727	   0.910	   0.825
