year	num	seg	age	raw	std	res	ars
   1934	  51.	  89.275	  13.373	   2.928	   0.754	   0.944	   0.821
   1935	  53.	  88.717	  13.868	   3.179	   0.961	   1.075	   0.958
   1936	  55.	  88.182	  14.364	   3.146	   0.968	   0.974	   0.944
   1937	  57.	  87.860	  14.860	   3.253	   1.081	   1.060	   1.021
   1938	  59.	  87.322	  15.356	   3.275	   1.130	   1.069	   1.078
   1939	  61.	  86.787	  15.852	   2.807	   0.740	   0.810	   0.854
   1940	  64.	  86.016	  16.109	   3.046	   1.025	   1.141	   1.046
   1941	  64.	  86.016	  17.109	   3.151	   1.055	   1.031	   1.054
   1942	  65.	  85.800	  17.846	   3.095	   1.105	   1.051	   1.080
   1943	  67.	  85.254	  18.313	   2.754	   0.822	   0.838	   0.882
   1944	  68.	  84.971	  19.044	   2.725	   0.864	   0.979	   0.902
   1945	  69.	  84.696	  19.768	   3.198	   1.224	   1.265	   1.205
   1946	  70.	  84.457	  20.486	   2.870	   1.042	   0.936	   1.055
   1947	  71.	  84.155	  21.197	   2.947	   1.191	   1.142	   1.174
   1948	  72.	  83.847	  21.903	   3.144	   1.289	   1.150	   1.258
   1949	  74.	  83.122	  22.311	   3.340	   1.431	   1.226	   1.392
   1950	  82.	  80.951	  21.134	   2.974	   1.180	   0.965	   1.196
   1951	  82.	  80.951	  22.134	   2.951	   1.159	   1.042	   1.158
   1952	  84.	  80.405	  22.607	   2.785	   1.071	   0.950	   1.041
   1953	  89.	  79.011	  22.337	   2.615	   0.954	   0.934	   0.954
   1954	  94.	  77.787	  22.149	   2.436	   0.932	   0.956	   0.923
   1955	  97.	  77.082	  22.464	   2.502	   1.032	   1.082	   1.030
   1956	  98.	  76.929	  23.235	   2.637	   1.087	   1.058	   1.072
   1957	  99.	  76.747	  24.000	   2.530	   1.012	   0.970	   1.009
   1958	  99.	  76.747	  25.000	   2.723	   1.174	   1.177	   1.182
   1959	 100.	  76.560	  25.750	   2.241	   0.887	   0.799	   0.903
   1960	 102.	  76.039	  26.245	   2.409	   1.119	   1.200	   1.139
   1961	 102.	  76.039	  27.245	   2.360	   1.065	   0.991	   1.071
   1962	 103.	  75.767	  27.981	   2.235	   1.025	   1.008	   1.047
   1963	 103.	  75.767	  28.981	   2.042	   0.912	   0.904	   0.928
   1964	 104.	  75.481	  29.702	   1.689	   0.732	   0.786	   0.744
   1965	 105.	  75.190	  30.419	   1.453	   0.636	   0.792	   0.641
   1966	 105.	  75.190	  31.419	   1.156	   0.483	   0.676	   0.481
   1967	 105.	  75.190	  32.419	   1.402	   0.638	   0.965	   0.633
   1968	 105.	  75.190	  33.419	   1.768	   0.810	   1.047	   0.810
   1969	 105.	  75.190	  34.419	   1.740	   0.830	   0.959	   0.838
   1970	 106.	  74.858	  35.094	   2.244	   1.014	   1.144	   1.039
   1971	 107.	  74.523	  35.766	   2.227	   0.992	   0.967	   0.986
   1972	 107.	  74.523	  36.766	   2.540	   1.143	   1.167	   1.158
   1973	 107.	  74.523	  37.766	   2.559	   1.197	   1.113	   1.209
   1974	 107.	  74.523	  38.766	   2.514	   1.202	   1.082	   1.207
   1975	 107.	  74.523	  39.766	   2.407	   1.124	   1.002	   1.123
   1976	 107.	  74.523	  40.766	   2.299	   1.090	   1.023	   1.094
   1977	 107.	  74.523	  41.766	   1.935	   0.852	   0.830	   0.882
   1978	 107.	  74.523	  42.766	   2.206	   1.094	   1.180	   1.104
   1979	 107.	  74.523	  43.766	   2.049	   0.970	   0.888	   0.946
   1980	 108.	  74.111	  44.361	   2.159	   1.083	   1.100	   1.063
   1981	 109.	  73.697	  44.954	   2.203	   1.178	   1.122	   1.159
   1982	 109.	  73.697	  45.954	   2.245	   1.222	   1.078	   1.173
   1983	 109.	  73.697	  46.954	   2.094	   1.088	   0.959	   1.058
   1984	 109.	  73.697	  47.954	   1.784	   0.818	   0.811	   0.844
   1985	 109.	  73.697	  48.954	   1.781	   0.815	   0.922	   0.823
   1986	 109.	  73.697	  49.954	   2.017	   0.906	   1.011	   0.896
   1987	 109.	  73.697	  50.954	   1.892	   0.849	   0.879	   0.813
   1988	 109.	  73.697	  51.954	   1.847	   0.844	   0.936	   0.817
   1989	 109.	  73.697	  52.954	   1.874	   0.891	   0.991	   0.873
   1990	 110.	  73.282	  53.473	   2.139	   1.072	   1.100	   1.016
   1991	 110.	  73.282	  54.473	   1.633	   0.717	   0.767	   0.777
   1992	 110.	  73.282	  55.473	   1.848	   0.990	   1.121	   0.976
   1993	 110.	  73.282	  56.473	   2.424	   1.447	   1.378	   1.374
   1994	 110.	  73.282	  57.473	   1.944	   1.042	   0.832	   1.048
   1995	 110.	  73.282	  58.473	   2.117	   1.121	   1.070	   1.095
   1996	 110.	  73.282	  59.473	   2.090	   1.169	   1.076	   1.131
   1997	 109.	  73.202	  60.266	   1.875	   1.055	   0.974	   1.049
   1998	 109.	  73.202	  61.266	   1.867	   1.048	   1.007	   1.032
   1999	 109.	  73.202	  62.266	   1.140	   0.400	   0.555	   0.592
   2000	 109.	  73.202	  63.266	   1.352	   0.650	   1.005	   0.743
   2001	 108.	  73.435	  64.407	   1.663	   0.920	   1.086	   0.919
   2002	 107.	  73.626	  65.514	   1.831	   1.107	   1.112	   1.057
   2003	 107.	  73.626	  66.514	   1.684	   1.035	   0.989	   1.019
   2004	 107.	  73.626	  67.514	   1.673	   0.995	   0.972	   0.979
   2005	 107.	  73.626	  68.514	   1.675	   0.974	   0.991	   0.973
   2006	 105.	  73.305	  69.095	   1.341	   0.814	   0.871	   0.851
   2007	 105.	  73.305	  70.095	   1.480	   0.905	   1.016	   0.919
   2008	 103.	  73.340	  71.068	   1.805	   1.255	   1.209	   1.158
   2009	 100.	  73.070	  71.730	   1.503	   1.035	   0.920	   1.010
   2010	  30.	  75.833	  72.367	   0.559	   0.902	   0.898	   0.900
   2011	  24.	  77.792	  74.458	   0.460	   0.956	   1.013	   0.946
   2012	  23.	  77.348	  74.870	   0.409	   0.986	   1.008	   0.970
   2013	  21.	  76.762	  75.048	   0.594	   1.069	   1.007	   0.984
   2014	  15.	  77.000	  75.600	   0.512	   0.996	   0.981	   0.966
   2015	  11.	  74.909	  74.000	   0.285	   0.737	   0.784	   0.764
   2016	   7.	  71.429	  71.000	   0.340	   1.142	   1.080	   0.926
   2017	   3.	  58.333	  58.333	   1.244	   1.583	   1.405	   1.370
