year	num	seg	age	raw	std	res	ars
   1809	   1.	 233.000	  33.000	   0.459	   0.767	   0.824	   0.781
   1810	   1.	 233.000	  34.000	   0.665	   0.926	   1.068	   0.951
   1811	   1.	 233.000	  35.000	   0.710	   0.956	   1.008	   0.962
   1812	   1.	 233.000	  36.000	   0.682	   0.925	   0.962	   0.940
   1813	   1.	 233.000	  37.000	   0.796	   1.013	   1.057	   1.025
   1814	   1.	 233.000	  38.000	   1.074	   1.251	   1.223	   1.227
   1815	   1.	 233.000	  39.000	   1.083	   1.251	   1.095	   1.223
   1816	   1.	 233.000	  40.000	   1.025	   1.191	   1.036	   1.185
   1817	   1.	 233.000	  41.000	   0.896	   1.069	   0.954	   1.085
   1818	   1.	 233.000	  42.000	   0.729	   0.919	   0.881	   0.952
   1819	   1.	 233.000	  43.000	   0.940	   1.090	   1.126	   1.112
   1820	   1.	 233.000	  44.000	   0.947	   1.087	   1.035	   1.093
   1821	   1.	 233.000	  45.000	   0.887	   1.027	   0.979	   1.046
   1822	   1.	 233.000	  46.000	   0.694	   0.859	   0.849	   0.887
   1823	   1.	 233.000	  47.000	   0.530	   0.723	   0.808	   0.749
   1824	   1.	 233.000	  48.000	   0.729	   0.873	   1.043	   0.901
   1825	   1.	 233.000	  49.000	   0.785	   0.910	   0.996	   0.920
   1826	   1.	 233.000	  50.000	   0.619	   0.772	   0.835	   0.779
   1827	   1.	 233.000	  51.000	   0.524	   0.695	   0.830	   0.698
   1828	   1.	 233.000	  52.000	   0.872	   0.956	   1.151	   0.973
   1829	   1.	 233.000	  53.000	   0.748	   0.851	   0.889	   0.844
   1830	   2.	 206.500	  27.500	   1.193	   1.252	   1.223	   1.138
   1831	   2.	 206.500	  28.500	   0.466	   0.763	   0.630	   0.683
   1832	   2.	 206.500	  29.500	   0.579	   0.834	   0.894	   0.740
   1833	   2.	 206.500	  30.500	   0.787	   0.959	   1.075	   0.907
   1834	   2.	 206.500	  31.500	   0.749	   0.931	   0.980	   0.906
   1835	   2.	 206.500	  32.500	   0.569	   0.813	   0.846	   0.784
   1836	   2.	 206.500	  33.500	   0.696	   0.884	   0.992	   0.869
   1837	   2.	 206.500	  34.500	   0.630	   0.823	   0.911	   0.819
   1838	   2.	 206.500	  35.500	   0.639	   0.819	   0.939	   0.829
   1839	   2.	 206.500	  36.500	   0.675	   0.831	   0.953	   0.844
   1840	   2.	 206.500	  37.500	   0.769	   0.872	   0.996	   0.897
   1841	   2.	 206.500	  38.500	   0.923	   0.955	   1.066	   0.998
   1842	   2.	 206.500	  39.500	   0.981	   0.982	   1.036	   1.028
   1843	   2.	 206.500	  40.500	   0.716	   0.804	   0.804	   0.820
   1844	   2.	 206.500	  41.500	   0.836	   0.864	   0.974	   0.884
   1845	   2.	 206.500	  42.500	   0.891	   0.873	   0.972	   0.893
   1846	   2.	 206.500	  43.500	   0.965	   0.910	   1.008	   0.941
   1847	   2.	 206.500	  44.500	   0.779	   0.795	   0.837	   0.793
   1848	   3.	 191.667	  30.667	   0.994	   0.877	   0.946	   0.831
   1849	   3.	 191.667	  31.667	   0.963	   0.864	   0.958	   0.847
   1850	   3.	 191.667	  32.667	   0.738	   0.783	   0.905	   0.804
   1851	   3.	 191.667	  33.667	   0.916	   0.860	   0.903	   0.781
   1852	   3.	 191.667	  34.667	   1.498	   1.023	   1.077	   0.943
   1853	   3.	 191.667	  35.667	   1.672	   0.982	   1.060	   1.010
   1854	   3.	 191.667	  36.667	   1.617	   1.265	   1.450	   1.431
   1855	   3.	 191.667	  37.667	   2.089	   1.597	   1.476	   1.677
   1856	   3.	 191.667	  38.667	   1.563	   1.186	   0.872	   1.309
   1857	   3.	 191.667	  39.667	   1.905	   1.188	   1.073	   1.318
   1858	   3.	 191.667	  40.667	   1.785	   1.111	   1.004	   1.216
   1859	   3.	 191.667	  41.667	   1.670	   1.163	   1.080	   1.233
   1860	   3.	 191.667	  42.667	   1.775	   1.125	   0.964	   1.121
   1861	   3.	 191.667	  43.667	   1.834	   1.062	   1.081	   1.174
   1862	   3.	 191.667	  44.667	   1.753	   1.151	   1.013	   1.124
   1863	   3.	 191.667	  45.667	   1.985	   1.405	   1.329	   1.402
   1864	   3.	 191.667	  46.667	   1.570	   1.169	   0.926	   1.168
   1865	   3.	 191.667	  47.667	   1.762	   1.170	   1.039	   1.178
   1866	   3.	 191.667	  48.667	   1.691	   1.210	   1.030	   1.148
   1867	   3.	 191.667	  49.667	   1.536	   1.030	   0.889	   0.995
   1868	   3.	 191.667	  50.667	   1.468	   0.971	   0.901	   0.918
   1869	   3.	 191.667	  51.667	   1.637	   1.173	   1.123	   1.082
   1870	   4.	 178.750	  39.750	   1.614	   1.136	   1.123	   1.159
   1871	   4.	 178.750	  40.750	   0.852	   0.691	   0.751	   0.850
   1872	   4.	 178.750	  41.750	   1.620	   0.949	   1.131	   1.071
   1873	   4.	 178.750	  42.750	   1.311	   0.879	   0.877	   0.903
   1874	   4.	 178.750	  43.750	   1.254	   0.716	   0.826	   0.780
   1875	   5.	 170.000	  36.000	   1.388	   0.894	   1.012	   0.888
   1876	   5.	 170.000	  37.000	   1.701	   1.133	   1.105	   1.025
   1877	   6.	 163.833	  31.833	   1.393	   0.903	   0.909	   0.913
   1878	   6.	 163.833	  32.833	   2.005	   1.221	   1.229	   1.184
   1879	   6.	 163.833	  33.833	   1.546	   0.954	   0.881	   0.978
   1880	   7.	 159.714	  30.000	   1.925	   0.999	   0.951	   0.963
   1881	   8.	 155.875	  27.250	   2.112	   0.949	   0.996	   0.977
   1882	  10.	 150.300	  22.800	   2.718	   1.097	   1.105	   1.091
   1883	  10.	 150.300	  23.800	   2.617	   1.051	   1.004	   1.054
   1884	  10.	 150.300	  24.800	   2.825	   1.133	   1.076	   1.117
   1885	  10.	 150.300	  25.800	   2.510	   0.936	   0.906	   0.981
   1886	  10.	 150.300	  26.800	   2.742	   1.078	   1.142	   1.145
   1887	  10.	 150.300	  27.800	   2.331	   0.972	   0.924	   1.006
   1888	  10.	 150.300	  28.800	   2.302	   0.916	   0.982	   1.005
   1889	  10.	 150.300	  29.800	   2.382	   1.035	   1.086	   1.092
   1890	  11.	 147.545	  28.091	   2.715	   1.063	   1.069	   1.122
   1891	  11.	 147.545	  29.091	   2.617	   1.276	   1.246	   1.316
   1892	  12.	 145.083	  27.667	   2.454	   1.212	   1.001	   1.191
   1893	  13.	 142.923	  26.538	   2.634	   1.090	   0.928	   1.073
   1894	  14.	 141.000	  25.643	   2.560	   1.056	   0.963	   1.028
   1895	  14.	 141.000	  26.643	   2.893	   1.150	   1.059	   1.085
   1896	  15.	 139.200	  25.867	   2.907	   1.394	   1.172	   1.219
   1897	  15.	 139.200	  26.867	   2.168	   1.249	   0.976	   1.110
   1898	  16.	 137.500	  26.187	   1.966	   1.053	   0.874	   0.963
   1899	  17.	 135.941	  25.647	   1.891	   0.901	   0.858	   0.852
   1900	  19.	 133.211	  23.947	   2.278	   0.958	   1.007	   0.928
   1901	  19.	 133.211	  24.947	   2.476	   1.072	   1.111	   1.059
   1902	  19.	 133.211	  25.947	   2.153	   0.921	   0.860	   0.887
   1903	  21.	 130.714	  24.476	   2.521	   1.129	   1.180	   1.127
   1904	  22.	 129.591	  24.364	   2.463	   1.067	   1.007	   1.068
   1905	  22.	 129.591	  25.364	   2.261	   0.999	   0.944	   0.999
   1906	  23.	 128.478	  25.261	   2.293	   0.995	   0.989	   1.000
   1907	  23.	 128.478	  26.261	   1.977	   0.830	   0.859	   0.860
   1908	  23.	 128.478	  27.261	   1.810	   0.692	   0.824	   0.746
   1909	  23.	 128.478	  28.261	   1.828	   0.730	   0.945	   0.795
   1910	  24.	 127.292	  28.083	   1.819	   0.751	   0.933	   0.796
   1911	  24.	 127.292	  29.083	   1.247	   0.522	   0.665	   0.510
   1912	  24.	 127.292	  30.083	   1.638	   0.679	   1.001	   0.725
   1913	  24.	 127.292	  31.083	   1.822	   0.752	   0.983	   0.787
   1914	  24.	 127.292	  32.083	   1.615	   0.654	   0.845	   0.696
   1915	  25.	 126.120	  31.800	   2.260	   1.026	   1.248	   1.069
   1916	  27.	 123.519	  30.444	   2.570	   1.199	   1.206	   1.210
   1917	  28.	 122.429	  30.357	   2.467	   1.180	   1.075	   1.199
   1918	  28.	 122.429	  31.357	   1.941	   0.837	   0.777	   0.914
   1919	  30.	 120.400	  30.267	   2.385	   1.049	   1.121	   1.099
   1920	  30.	 120.400	  31.267	   2.217	   0.955	   0.959	   1.008
   1921	  30.	 120.400	  32.267	   2.246	   1.023	   1.017	   1.036
   1922	  32.	 118.375	  31.250	   2.342	   1.173	   1.142	   1.163
   1923	  32.	 118.375	  32.250	   2.012	   0.926	   0.829	   0.927
   1924	  34.	 116.471	  31.353	   2.515	   1.196	   1.219	   1.197
   1925	  36.	 114.722	  30.611	   2.112	   0.901	   0.833	   0.938
   1926	  36.	 114.722	  31.611	   2.505	   1.194	   1.223	   1.210
   1927	  37.	 113.865	  31.757	   2.611	   1.306	   1.155	   1.261
   1928	  37.	 113.865	  32.757	   2.381	   1.132	   0.973	   1.144
   1929	  37.	 113.865	  33.757	   2.234	   1.041	   0.952	   1.064
   1930	  41.	 110.463	  31.463	   2.123	   1.019	   0.945	   1.000
   1931	  41.	 110.463	  32.463	   2.107	   1.045	   1.032	   1.043
   1932	  43.	 109.140	  31.953	   2.040	   0.958	   0.925	   0.952
   1933	  44.	 108.409	  32.227	   2.151	   1.042	   1.048	   1.031
   1934	  45.	 107.689	  32.511	   2.160	   1.031	   1.010	   1.025
   1935	  46.	 106.978	  32.804	   2.022	   1.027	   0.980	   1.001
   1936	  48.	 105.479	  32.437	   2.040	   1.039	   1.006	   1.013
   1937	  48.	 105.479	  33.438	   2.257	   1.181	   1.171	   1.178
   1938	  51.	 103.725	  32.471	   2.163	   1.139	   1.029	   1.131
   1939	  52.	 103.096	  32.846	   1.903	   0.937	   0.859	   0.955
   1940	  53.	 102.396	  33.226	   2.093	   1.130	   1.139	   1.130
   1941	  53.	 102.396	  34.226	   1.997	   1.052	   0.991	   1.061
   1942	  53.	 102.396	  35.226	   2.069	   1.094	   1.080	   1.129
   1943	  55.	 101.036	  34.945	   1.841	   0.920	   0.856	   0.938
   1944	  55.	 101.036	  35.945	   1.792	   0.883	   0.923	   0.907
   1945	  56.	 100.518	  36.304	   1.945	   1.026	   1.101	   1.048
   1946	  56.	 100.518	  37.304	   1.791	   0.867	   0.852	   0.871
   1947	  56.	 100.518	  38.304	   1.243	   0.510	   0.519	   0.416
   1948	  57.	  99.842	  38.632	   1.443	   0.613	   0.875	   0.546
   1949	  58.	  99.052	  38.966	   1.703	   0.756	   0.989	   0.690
   1950	  58.	  99.052	  39.966	   1.797	   0.825	   1.018	   0.810
   1951	  58.	  99.052	  40.966	   1.777	   0.831	   0.937	   0.803
   1952	  59.	  98.356	  41.271	   1.692	   0.768	   0.884	   0.756
   1953	  60.	  97.667	  41.583	   1.830	   0.791	   0.941	   0.791
   1954	  60.	  97.667	  42.583	   2.041	   0.987	   1.072	   0.939
   1955	  61.	  96.967	  42.885	   2.285	   1.161	   1.179	   1.125
   1956	  61.	  96.967	  43.885	   2.367	   1.265	   1.214	   1.271
   1957	  62.	  96.258	  44.177	   2.406	   1.296	   1.113	   1.274
   1958	  63.	  95.556	  44.476	   2.588	   1.430	   1.283	   1.448
   1959	  65.	  94.246	  44.108	   2.183	   1.122	   0.869	   1.156
   1960	  65.	  94.246	  45.108	   2.149	   1.124	   1.026	   1.165
   1961	  65.	  94.246	  46.108	   2.182	   1.170	   1.072	   1.180
   1962	  65.	  94.246	  47.108	   2.064	   1.005	   0.907	   1.029
   1963	  66.	  93.530	  47.394	   1.977	   0.959	   0.948	   0.988
   1964	  66.	  93.530	  48.394	   2.090	   1.060	   1.089	   1.089
   1965	  66.	  93.530	  49.394	   2.025	   1.033	   0.972	   1.023
   1966	  66.	  93.530	  50.394	   1.987	   0.990	   0.969	   0.996
   1967	  66.	  93.530	  51.394	   2.101	   1.110	   1.091	   1.093
   1968	  66.	  93.530	  52.394	   2.193	   1.190	   1.141	   1.191
   1969	  66.	  93.530	  53.394	   2.094	   1.088	   0.997	   1.115
   1970	  66.	  93.530	  54.394	   2.126	   1.151	   1.091	   1.176
   1971	  66.	  93.530	  55.394	   1.982	   1.038	   0.952	   1.066
   1972	  67.	  92.806	  55.567	   1.926	   0.960	   0.940	   1.000
   1973	  67.	  92.806	  56.567	   1.898	   0.916	   0.950	   0.961
   1974	  67.	  92.806	  57.567	   1.854	   0.911	   0.942	   0.924
   1975	  67.	  92.806	  58.567	   1.828	   0.860	   0.932	   0.889
   1976	  67.	  92.806	  59.567	   1.796	   0.858	   0.946	   0.881
   1977	  67.	  92.806	  60.567	   1.382	   0.482	   0.596	   0.492
   1978	  67.	  92.806	  61.567	   1.844	   0.900	   1.200	   0.932
   1979	  67.	  92.806	  62.567	   1.683	   0.770	   0.881	   0.792
   1980	  67.	  92.806	  63.567	   1.538	   0.661	   0.833	   0.710
   1981	  67.	  92.806	  64.567	   1.659	   0.802	   0.991	   0.817
   1982	  67.	  92.806	  65.567	   1.819	   1.006	   1.100	   0.976
   1983	  67.	  92.806	  66.567	   1.972	   1.202	   1.148	   1.118
   1984	  67.	  92.806	  67.567	   1.676	   0.889	   0.834	   0.899
   1985	  67.	  92.806	  68.567	   1.729	   0.904	   0.978	   0.940
   1986	  67.	  92.806	  69.567	   1.936	   1.138	   1.153	   1.112
   1987	  67.	  92.806	  70.567	   1.822	   1.002	   0.932	   0.991
   1988	  67.	  92.806	  71.567	   1.943	   1.154	   1.131	   1.139
   1989	  67.	  92.806	  72.567	   1.920	   1.163	   1.066	   1.144
   1990	  67.	  92.806	  73.567	   1.983	   1.272	   1.127	   1.220
   1991	  67.	  92.806	  74.567	   1.569	   0.819	   0.756	   0.898
   1992	  67.	  92.806	  75.567	   1.660	   0.928	   1.020	   0.994
   1993	  67.	  92.806	  76.567	   1.749	   1.010	   1.051	   1.040
   1994	  67.	  92.806	  77.567	   1.700	   1.010	   1.020	   1.045
   1995	  67.	  92.806	  78.567	   1.874	   1.144	   1.106	   1.136
   1996	  67.	  92.806	  79.567	   1.585	   0.851	   0.830	   0.914
   1997	  67.	  92.806	  80.567	   1.502	   0.816	   0.924	   0.895
   1998	  67.	  92.806	  81.567	   1.738	   1.064	   1.107	   1.044
   1999	  67.	  92.806	  82.567	   1.501	   0.801	   0.840	   0.855
   2000	  67.	  92.806	  83.567	   1.656	   0.988	   1.065	   0.996
   2001	  67.	  92.806	  84.567	   1.941	   1.272	   1.187	   1.170
   2002	  67.	  92.806	  85.567	   1.748	   1.084	   0.944	   1.041
   2003	  64.	  94.125	  87.547	   1.787	   1.125	   1.058	   1.102
   2004	  63.	  94.222	  88.540	   1.526	   0.869	   0.822	   0.885
   2005	  63.	  94.222	  89.540	   1.649	   0.976	   1.048	   1.001
   2006	  61.	  95.197	  91.361	   1.508	   0.817	   0.844	   0.833
   2007	  59.	  96.305	  93.339	   1.591	   0.858	   0.965	   0.879
   2008	  59.	  96.305	  94.339	   1.688	   0.992	   1.055	   0.976
   2009	  59.	  96.305	  95.339	   1.815	   1.111	   1.112	   1.089
   2010	  12.	  81.750	  78.000	   1.240	   1.233	   1.134	   1.180
   2011	  10.	  82.700	  79.200	   1.271	   1.329	   1.201	   1.303
   2012	   9.	  81.556	  78.667	   1.082	   1.079	   0.946	   1.138
   2013	   7.	  80.143	  77.429	   0.992	   0.790	   0.900	   1.014
   2014	   7.	  80.143	  78.429	   0.852	   0.873	   0.975	   1.001
   2015	   6.	  71.000	  70.000	   0.712	   0.852	   0.913	   0.918
   2016	   5.	  68.000	  67.800	   0.394	   0.804	   0.777	   0.728
   2017	   1.	  80.000	  80.000	   1.716	   1.214	   1.066	   0.917
