year	num	seg	age	raw	std	res	ars
   1926	  21.	 101.667	  18.333	   2.722	   0.922	   1.002	   0.947
   1927	  24.	  99.875	  17.042	   2.909	   1.009	   1.053	   1.034
   1928	  24.	  99.875	  18.042	   3.299	   1.147	   1.133	   1.152
   1929	  25.	  99.120	  18.320	   3.215	   1.134	   1.048	   1.118
   1930	  26.	  98.385	  18.615	   2.643	   0.903	   0.844	   0.899
   1931	  26.	  98.385	  19.615	   2.715	   0.942	   0.994	   0.953
   1932	  26.	  98.385	  20.615	   2.380	   0.799	   0.862	   0.845
   1933	  28.	  96.857	  20.143	   2.644	   0.933	   1.046	   0.982
   1934	  29.	  96.345	  20.448	   2.686	   0.940	   0.981	   0.977
   1935	  30.	  95.633	  20.767	   2.970	   1.023	   1.044	   1.037
   1936	  30.	  95.633	  21.767	   3.122	   1.071	   1.057	   1.077
   1937	  30.	  95.633	  22.767	   3.334	   1.172	   1.123	   1.161
   1938	  30.	  95.633	  23.767	   3.484	   1.238	   1.124	   1.198
   1939	  30.	  95.633	  24.767	   2.886	   1.003	   0.893	   0.983
   1940	  30.	  95.633	  25.767	   2.837	   0.988	   0.987	   0.983
   1941	  30.	  95.633	  26.767	   2.920	   1.004	   1.013	   1.009
   1942	  33.	  93.333	  25.333	   2.816	   0.945	   0.957	   0.965
   1943	  35.	  91.829	  24.886	   2.800	   0.878	   0.926	   0.914
   1944	  35.	  91.829	  25.886	   2.749	   0.849	   0.918	   0.884
   1945	  35.	  91.829	  26.886	   2.991	   0.970	   1.054	   1.007
   1946	  36.	  91.056	  27.139	   2.809	   0.846	   0.897	   0.903
   1947	  36.	  91.056	  28.139	   2.515	   0.763	   0.864	   0.826
   1948	  36.	  91.056	  29.139	   2.841	   0.861	   0.974	   0.902
   1949	  36.	  91.056	  30.139	   3.021	   0.923	   1.016	   0.977
   1950	  36.	  91.056	  31.139	   3.234	   0.973	   1.014	   1.007
   1951	  36.	  91.056	  32.139	   3.393	   1.029	   1.051	   1.058
   1952	  36.	  91.056	  33.139	   3.046	   0.891	   0.886	   0.914
   1953	  37.	  90.135	  33.243	   2.912	   0.772	   0.840	   0.807
   1954	  37.	  90.135	  34.243	   2.902	   0.857	   1.006	   0.925
   1955	  37.	  90.135	  35.243	   3.008	   0.967	   1.026	   0.997
   1956	  37.	  90.135	  36.243	   3.867	   1.206	   1.202	   1.204
   1957	  37.	  90.135	  37.243	   3.920	   1.188	   1.083	   1.176
   1958	  37.	  90.135	  38.243	   4.365	   1.386	   1.256	   1.337
   1959	  37.	  90.135	  39.243	   3.540	   1.034	   0.851	   1.001
   1960	  39.	  88.077	  38.231	   3.758	   1.125	   1.074	   1.078
   1961	  40.	  87.300	  38.275	   3.764	   1.156	   1.081	   1.119
   1962	  40.	  87.300	  39.275	   3.610	   1.073	   0.994	   1.049
   1963	  41.	  86.317	  39.317	   3.611	   0.990	   0.982	   1.007
   1964	  42.	  85.357	  39.381	   3.555	   0.998	   0.981	   0.988
   1965	  43.	  84.419	  39.465	   3.478	   0.967	   0.981	   0.979
   1966	  43.	  84.419	  40.465	   2.891	   0.771	   0.798	   0.792
   1967	  43.	  84.419	  41.465	   3.416	   0.981	   1.087	   1.000
   1968	  43.	  84.419	  42.465	   4.113	   1.241	   1.244	   1.247
   1969	  43.	  84.419	  43.465	   4.072	   1.220	   1.087	   1.199
   1970	  43.	  84.419	  44.465	   4.018	   1.208	   1.078	   1.168
   1971	  43.	  84.419	  45.465	   3.261	   0.951	   0.850	   0.927
   1972	  43.	  84.419	  46.465	   3.200	   0.914	   0.938	   0.909
   1973	  43.	  84.419	  47.465	   3.282	   0.941	   0.989	   0.954
   1974	  43.	  84.419	  48.465	   3.317	   0.965	   1.001	   0.985
   1975	  43.	  84.419	  49.465	   3.614	   1.090	   1.095	   1.092
   1976	  43.	  84.419	  50.465	   3.766	   1.141	   1.086	   1.130
   1977	  43.	  84.419	  51.465	   3.029	   0.846	   0.789	   0.849
   1978	  43.	  84.419	  52.465	   3.847	   1.173	   1.218	   1.156
   1979	  43.	  84.419	  53.465	   3.395	   1.016	   0.951	   1.022
   1980	  43.	  84.419	  54.465	   2.793	   0.797	   0.778	   0.791
   1981	  43.	  84.419	  55.465	   2.777	   0.825	   0.943	   0.856
   1982	  43.	  84.419	  56.465	   2.813	   0.869	   0.971	   0.912
   1983	  43.	  84.419	  57.465	   3.039	   0.916	   0.998	   0.963
   1984	  43.	  84.419	  58.465	   3.255	   0.997	   1.054	   1.041
   1985	  43.	  84.419	  59.465	   3.097	   0.929	   0.947	   0.969
   1986	  43.	  84.419	  60.465	   3.581	   1.113	   1.142	   1.131
   1987	  43.	  84.419	  61.465	   3.251	   1.007	   0.956	   1.017
   1988	  43.	  84.419	  62.465	   2.955	   0.914	   0.922	   0.933
   1989	  43.	  84.419	  63.465	   2.903	   0.905	   0.954	   0.929
   1990	  43.	  84.419	  64.465	   3.324	   1.048	   1.106	   1.079
   1991	  43.	  84.419	  65.465	   2.659	   0.802	   0.796	   0.834
   1992	  43.	  84.419	  66.465	   3.212	   1.006	   1.098	   1.029
   1993	  43.	  84.419	  67.465	   3.284	   1.041	   1.054	   1.070
   1994	  43.	  84.419	  68.465	   3.409	   1.102	   1.085	   1.119
   1995	  43.	  84.419	  69.465	   3.157	   1.035	   1.000	   1.056
   1996	  43.	  84.419	  70.465	   2.874	   0.922	   0.919	   0.947
   1997	  43.	  84.419	  71.465	   2.287	   0.714	   0.756	   0.737
   1998	  43.	  84.419	  72.465	   2.972	   0.960	   1.118	   1.007
   1999	  43.	  84.419	  73.465	   2.585	   0.837	   0.870	   0.876
   2000	  43.	  84.419	  74.465	   2.681	   0.907	   0.983	   0.933
   2001	  43.	  84.419	  75.465	   3.455	   1.153	   1.199	   1.173
   2002	  43.	  84.419	  76.465	   3.205	   1.070	   1.012	   1.091
   2003	  43.	  84.419	  77.465	   3.299	   1.114	   1.075	   1.118
   2004	  43.	  84.419	  78.465	   3.293	   1.095	   1.041	   1.096
   2005	  43.	  84.419	  79.465	   3.120	   1.033	   1.003	   1.049
   2006	  43.	  84.419	  80.465	   2.881	   0.948	   0.934	   0.959
   2007	  43.	  84.419	  81.465	   2.931	   0.973	   0.992	   0.978
   2008	  43.	  84.419	  82.465	   2.992	   0.995	   1.014	   1.007
   2009	  43.	  84.419	  83.465	   3.257	   1.100	   1.099	   1.106
   2010	   6.	  87.333	  81.500	   1.901	   0.988	   0.931	   0.981
   2011	   6.	  87.333	  82.500	   2.149	   1.088	   1.080	   1.075
   2012	   6.	  87.333	  83.500	   1.972	   0.994	   0.938	   0.975
   2013	   6.	  87.333	  84.500	   1.744	   0.888	   0.903	   0.896
   2014	   6.	  87.333	  85.500	   1.660	   0.889	   0.932	   0.890
   2015	   6.	  87.333	  86.500	   1.309	   0.770	   0.845	   0.801
   2016	   4.	  88.250	  88.000	   0.978	   0.848	   0.884	   0.800
   2017	   1.	  57.000	  57.000	   0.560	   0.760	   0.799	   0.715
