year	num	seg	age	raw	std	res	ars
   1919	  11.	  99.818	  10.455	   3.849	   1.074	   1.046	   1.097
   1920	  11.	  99.818	  11.455	   3.540	   0.935	   0.953	   0.983
   1921	  11.	  99.818	  12.455	   3.314	   0.790	   0.842	   0.830
   1922	  11.	  99.818	  13.455	   3.753	   1.079	   1.115	   1.083
   1923	  12.	  98.750	  13.333	   2.905	   0.753	   0.707	   0.724
   1924	  13.	  97.769	  13.308	   3.204	   0.919	   0.981	   0.887
   1925	  14.	  96.857	  13.357	   2.928	   0.697	   0.691	   0.668
   1926	  14.	  96.857	  14.357	   3.356	   0.867	   0.991	   0.846
   1927	  14.	  96.857	  15.357	   3.480	   0.999	   1.058	   0.963
   1928	  15.	  95.867	  15.333	   3.947	   1.337	   1.369	   1.322
   1929	  16.	  94.938	  15.375	   3.130	   0.771	   0.818	   0.871
   1930	  16.	  94.938	  16.375	   2.342	   0.562	   0.618	   0.639
   1931	  16.	  94.938	  17.375	   3.582	   1.119	   1.226	   1.157
   1932	  16.	  94.938	  18.375	   3.099	   0.961	   1.002	   0.983
   1933	  17.	  93.353	  18.294	   3.783	   1.149	   1.230	   1.199
   1934	  18.	  92.000	  18.278	   3.473	   0.885	   0.843	   0.910
   1935	  19.	  91.158	  18.316	   3.359	   0.933	   0.941	   0.932
   1936	  19.	  91.158	  19.316	   3.714	   1.129	   1.142	   1.149
   1937	  19.	  91.158	  20.316	   3.864	   1.203	   1.192	   1.226
   1938	  19.	  91.158	  21.316	   3.314	   0.998	   0.964	   1.024
   1939	  19.	  91.158	  22.316	   3.246	   0.941	   0.926	   0.970
   1940	  19.	  91.158	  23.316	   3.564	   1.173	   1.171	   1.208
   1941	  19.	  91.158	  24.316	   3.754	   1.293	   1.258	   1.339
   1942	  19.	  91.158	  25.316	   3.686	   1.315	   1.139	   1.255
   1943	  20.	  89.950	  25.050	   3.041	   0.996	   0.861	   0.980
   1944	  20.	  89.950	  26.050	   3.046	   0.909	   0.843	   0.903
   1945	  20.	  89.950	  27.050	   3.556	   1.260	   1.206	   1.227
   1946	  20.	  89.950	  28.050	   2.588	   0.725	   0.722	   0.774
   1947	  20.	  89.950	  29.050	   3.042	   1.026	   1.115	   1.061
   1948	  21.	  88.619	  28.667	   2.711	   0.851	   0.926	   0.946
   1949	  21.	  88.619	  29.667	   2.906	   1.030	   1.105	   1.066
   1950	  21.	  88.619	  30.667	   3.140	   1.205	   1.200	   1.236
   1951	  21.	  88.619	  31.667	   2.905	   1.121	   1.119	   1.187
   1952	  21.	  88.619	  32.667	   2.753	   1.005	   0.986	   1.065
   1953	  21.	  88.619	  33.667	   2.951	   1.155	   1.103	   1.177
   1954	  21.	  88.619	  34.667	   2.912	   1.204	   1.130	   1.219
   1955	  22.	  87.091	  34.091	   2.911	   1.178	   1.097	   1.187
   1956	  22.	  87.091	  35.091	   2.641	   1.066	   1.057	   1.155
   1957	  22.	  87.091	  36.091	   2.678	   1.074	   0.963	   1.048
   1958	  22.	  87.091	  37.091	   2.939	   1.256	   1.168	   1.236
   1959	  22.	  87.091	  38.091	   2.078	   0.782	   0.747	   0.832
   1960	  22.	  87.091	  39.091	   2.274	   0.959	   0.975	   0.956
   1961	  22.	  87.091	  40.091	   1.987	   0.802	   0.807	   0.813
   1962	  22.	  87.091	  41.091	   1.659	   0.687	   0.747	   0.689
   1963	  22.	  87.091	  42.091	   1.422	   0.661	   0.698	   0.621
   1964	  22.	  87.091	  43.091	   1.481	   0.676	   0.753	   0.620
   1965	  22.	  87.091	  44.091	   1.778	   0.823	   0.956	   0.767
   1966	  22.	  87.091	  45.091	   0.812	   0.462	   0.511	   0.455
   1967	  22.	  87.091	  46.091	   1.825	   0.835	   1.055	   0.804
   1968	  22.	  87.091	  47.091	   2.049	   0.956	   1.080	   0.927
   1969	  22.	  87.091	  48.091	   2.148	   0.990	   1.170	   1.041
   1970	  22.	  87.091	  49.091	   2.312	   1.050	   1.157	   1.139
   1971	  22.	  87.091	  50.091	   1.886	   0.905	   0.894	   0.921
   1972	  22.	  87.091	  51.091	   2.203	   1.105	   1.132	   1.136
   1973	  22.	  87.091	  52.091	   1.917	   0.960	   0.978	   1.022
   1974	  22.	  87.091	  53.091	   1.708	   0.876	   0.918	   0.925
   1975	  22.	  87.091	  54.091	   2.121	   1.081	   1.134	   1.141
   1976	  22.	  87.091	  55.091	   2.380	   1.301	   1.261	   1.320
   1977	  22.	  87.091	  56.091	   1.480	   0.866	   0.874	   0.953
   1978	  22.	  87.091	  57.091	   2.426	   1.304	   1.280	   1.347
   1979	  22.	  87.091	  58.091	   1.463	   0.739	   0.733	   0.853
   1980	  22.	  87.091	  59.091	   1.591	   0.825	   0.896	   0.881
   1981	  22.	  87.091	  60.091	   1.899	   0.990	   0.978	   0.973
   1982	  22.	  87.091	  61.091	   1.997	   1.118	   1.137	   1.102
   1983	  22.	  87.091	  62.091	   1.760	   1.020	   1.025	   1.032
   1984	  22.	  87.091	  63.091	   1.744	   0.931	   0.910	   0.922
   1985	  22.	  87.091	  64.091	   1.985	   1.087	   1.060	   1.057
   1986	  22.	  87.091	  65.091	   2.039	   1.150	   1.106	   1.123
   1987	  22.	  87.091	  66.091	   1.461	   0.776	   0.769	   0.800
   1988	  22.	  87.091	  67.091	   1.578	   0.789	   0.831	   0.800
   1989	  22.	  87.091	  68.091	   1.975	   1.091	   1.112	   1.055
   1990	  22.	  87.091	  69.091	   1.978	   1.129	   1.150	   1.121
   1991	  22.	  87.091	  70.091	   1.239	   0.741	   0.773	   0.787
   1992	  22.	  87.091	  71.091	   2.050	   1.088	   1.108	   1.070
   1993	  22.	  87.091	  72.091	   1.975	   1.070	   1.096	   1.113
   1994	  22.	  87.091	  73.091	   2.151	   1.147	   1.120	   1.131
   1995	  22.	  87.091	  74.091	   1.851	   0.921	   0.926	   0.978
   1996	  22.	  87.091	  75.091	   1.487	   0.779	   0.822	   0.845
   1997	  22.	  87.091	  76.091	   1.423	   0.776	   0.813	   0.792
   1998	  22.	  87.091	  77.091	   1.804	   0.904	   0.981	   0.904
   1999	  22.	  87.091	  78.091	   1.430	   0.813	   0.860	   0.797
   2000	  22.	  87.091	  79.091	   1.923	   1.017	   1.075	   0.979
   2001	  21.	  88.000	  80.619	   2.021	   1.073	   1.081	   1.042
   2002	  21.	  88.000	  81.619	   1.866	   0.942	   0.950	   0.929
   2003	  20.	  88.950	  83.250	   1.916	   0.922	   0.909	   0.890
   2004	  19.	  88.895	  83.895	   2.343	   1.075	   1.077	   1.047
   2005	  19.	  88.895	  84.895	   2.146	   0.905	   0.944	   0.934
   2006	  19.	  88.895	  85.895	   2.316	   0.928	   0.970	   0.941
   2007	  19.	  88.895	  86.895	   2.319	   1.068	   1.044	   1.028
   2008	  19.	  88.895	  87.895	   2.521	   1.135	   1.100	   1.096
   2009	  18.	  88.167	  88.111	   2.876	   1.185	   1.168	   1.199
   2010	   1.	  76.000	  76.000	   1.104	   0.698	   0.784	   0.848
