"treeID","stemID","tag","StemTag","sp","quadrat","gx","gy","DBHID","CensusID","dbh","pom","hom","ExactDate","DFstatus","codes","countPOM","date","status","agb","year.cored","status.at.time.of.coring"
6338,6338,"50455","1","qual","0508",99.5,158.5,9968,1,318.100006103516,"1.3",1.29999995231628,"2008-10-28","alive","A",1,17833,"A",0.884171587437517,"2010-2011","live"
6356,6356,"50474","1","litu","0509",94.5,178,9994,1,317.600006103516,"1.3",1.29999995231628,"2008-10-28","alive","A,M",1,17833,"A",0.489223521857805,"2010-2011","live"
6369,6369,"50488","1","caco","0510",99.5999984741211,199.399993896484,10015,1,344.700012207031,"1.3",1.29999995231628,"2008-10-28","alive",NA,1,17833,"A",1.03462657834991,"2016-2017","dead"
6380,6380,"50499","1","quru","0511",87.6999969482422,212,10027,1,609.900024414062,"1.3",1.29999995231628,"2008-10-28","alive",NA,1,17833,"A",4.01166897908486,"2010-2011","live"
6386,6386,"50506","1","quru","0510",81.3000030517578,192.899993896484,10037,1,281,"1.3",1.29999995231628,"2008-10-28","alive",NA,1,17833,"A",0.570637092100149,"2010-2011","live"
6397,6397,"50517","1","qual","0511",82.4000015258789,215.199996948242,10050,1,167.300003051758,"1.3",1.29999995231628,"2008-10-28","alive",NA,1,17833,"A",0.164829252733942,"2010-2011","live"
6435,6435,"50555","1","litu","0513",88.5999984741211,255.800003051758,10099,1,476.200012207031,"1.3",1.29999995231628,"2008-10-28","alive","M",1,17833,"A",1.36467755778886,"2010-2011","live"
6437,6437,"50557","1","fagr","0513",89.1999969482422,258.399993896484,10102,1,265.299987792969,"1.3",1.29999995231628,"2008-10-28","alive",NA,1,17833,"A",0.491543062991466,"2010-2011","live"
6439,6439,"50559","1","fagr","0514",85.5999984741211,267.600006103516,10104,1,206.600006103516,"1.3",1.29999995231628,"2008-10-28","alive",NA,1,17833,"A",0.255608173824175,"2010-2011","live"
6443,6443,"50563","1","fagr","0514",82.5999984741211,274.899993896484,10108,1,208.699996948242,"1.3",1.29999995231628,"2008-10-28","alive",NA,1,17833,"A",0.262493094247149,"2010-2011","live"
6523,6523,"50652","1","fagr","0514",89.0999984741211,274.899993896484,10215,1,175.199996948242,"1.3",1.29999995231628,"2008-10-28","alive",NA,1,17833,"A",0.165523080698102,"2010-2011","live"
6562,6562,"52010","1","fagr","0517",89.9000015258789,325.700012207031,10263,1,161.399993896484,"1.3",1.29999995231628,"2008-08-04","alive",NA,1,17748,"A",0.133235255306026,"2010-2011","live"
6610,6610,"52059","1","caco","0518",89.6999969482422,355.799987792969,10321,1,185,"1.3",1.29999995231628,"2008-08-04","alive",NA,1,17748,"A",0.204754104202777,"2016-2017","dead"
6662,6662,"52111","1","qual","0520",95.0999984741211,381.399993896484,10390,1,494.600006103516,"1.3",1.29999995231628,"2008-08-04","alive",NA,1,17748,"A",2.69905863665436,"2010-2011","live"
6681,6681,"52130","1","fagr","0520",85.9000015258789,394.100006103516,10409,1,161.699996948242,"1.3",1.29999995231628,"2008-08-04","alive",NA,1,17748,"A",0.133891866151888,"2010-2011","live"
6787,6787,"52237","1","litu","0523",83.5999984741211,452.299987792969,10520,1,316,"1.3",1.29999995231628,"2008-08-04","alive",NA,1,17748,"A",0.482909706371937,"2016-2017","dead"
6796,6796,"52246","1","litu","0524",100,477.899993896484,10530,1,100,"1.3",1.29999995231628,"2008-08-04","alive",NA,1,17748,"A",0.0233728888252822,"2016-2017","dead"
6826,6826,"52276","1","quve","0525",87.3000030517578,490.700012207031,10561,1,823.299987792969,"1.3",1.29999995231628,"2008-08-05","alive",NA,1,17749,"A",8.19522606099248,"2010-2011","live"
6837,6837,"52287","1","quru","0526",84,508.5,10572,1,633,"1.3",1.29999995231628,"2008-08-05","alive",NA,1,17749,"A",4.38932703315135,"2010-2011","live"
6873,6873,"52323","1","qupr","0527",98.1999969482422,532.099975585938,10609,1,481,"1.3",1.29999995231628,"2008-08-05","alive",NA,1,17749,"A",2.18848490236065,"2010-2011","live"
6893,6893,"52343","1","quru","0528",96.1999969482422,542.400024414062,10630,1,377.799987792969,"1.3",1.29999995231628,"2008-08-05","alive",NA,1,17749,"A",1.21984239004189,"2016-2017","dead"
6938,6938,"52388","1","litu","0530",87.4000015258789,586.900024414062,10675,1,251.100006103516,"1.3",1.29999995231628,"2008-08-05","alive",NA,1,17749,"A",0.266229168351048,"2010-2011","live"
6952,6952,"52403","1","quve","0530",86.5999984741211,597.700012207031,10689,1,757.099975585938,"1.3",1.29999995231628,"2008-08-05","alive",NA,1,17749,"A",6.73124390302326,"2010-2011","live"
7009,7009,"52462","1","qupr","0532",98,630.400024414062,10748,1,363.100006103516,"1.3",1.29999995231628,"2008-08-06","alive",NA,1,17750,"A",1.07800408566774,"2010-2011","live"
7027,7027,"60016","1","qual","0601",112.900001525879,11.6999998092651,10774,1,502.100006103516,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",2.80162872703272,"2010-2011","live"
7034,7034,"60023","1","qupr","0602",114.300003051758,22.2999992370605,10781,1,157.699996948242,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",0.122491436225477,"2010-2011","live"
7068,7068,"60059","1","cagl","0603",114,53.5999984741211,10825,1,523.099975585938,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",3.24780574720706,"2010-2011","live"
7069,7069,"60060","1","qual","0603",113.300003051758,54.7999992370605,10826,1,235.199996948242,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",0.403979427689915,"2010-2011","live"
7084,7084,"60078","1","qual","0604",118,77.8000030517578,10855,1,575.900024414062,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",3.92519823636395,"2010-2011","live"
7089,7089,"60083","1","litu","0604",115.900001525879,79.5999984741211,10860,1,187.300003051758,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",0.123396816092253,"2010-2011","live"
7091,7091,"60086","1","fagr","0605",110.699996948242,80.8000030517578,10862,1,170.5,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",0.154043476423476,"2010-2011","live"
7113,7113,"60111","1","fagr","0605",110.400001525879,94.5999984741211,10914,1,410.200012207031,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",1.50230014816242,"2010-2011","live"
7118,7118,"60116","1","quru","0606",114.400001525879,104.199996948242,10924,1,367.899993896484,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",1.14021272688202,"2010-2011","live"
7123,7123,"60121","1","qual","0606",116.199996948242,107.699996948242,10933,1,683.200012207031,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",5.93228805819036,"2010-2011","live"
7126,7126,"60124","1","caovl","0606",114.199996948242,115.800003051758,10937,1,303.299987792969,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",0.679603211286494,"2010-2011","live"
7127,7127,"60125","1","litu","0606",119.599998474121,115.800003051758,10938,1,103,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",0.0252808152671197,"2010-2011","live"
7131,7131,"60129","1","fagr","0606",109.5,117.400001525879,10942,1,146.800003051758,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",0.103636190057213,"2010-2011","live"
7145,7145,"60143","1","quru","0607",116.199996948242,133.899993896484,10958,1,267.600006103516,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",0.50269380107193,"2010-2011","live"
7147,7147,"60145","1","fagr","0607",113,136.100006103516,10960,1,205.199996948242,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",0.251079605760102,"2010-2011","live"
7163,7163,"60161","1","qupr","0608",117.5,151.699996948242,10977,1,845.900024414062,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",8.53325861259183,"2010-2011","live"
7174,7174,"60172","1","cagl","0609",115.400001525879,162.5,10991,1,254.600006103516,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",0.520470576004783,"2010-2011","live"
7188,7188,"60187","1","qupr","0609",110,171.5,11009,1,592.299987792969,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",3.65247310119447,"2010-2011","live"
7210,7210,"60210","1","qual","0601",104.199996948242,14.8000001907349,11039,1,217.899993896484,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",0.330718373170117,"2010-2011","live"
7249,7249,"60252","1","cagl","0604",106.5,60.2000007629395,11087,1,188.699996948242,"1.2",1.20000004768372,"2008-10-29","alive","A",1,17834,"A",0.237305716742747,"2010-2011","live"
7282,7282,"60287","1","litu","0605",102.099998474121,89,11124,1,434.299987792969,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",1.08401207307572,"2010-2011","live"
7289,7289,"60295","1","fagr","0605",103.199996948242,94.1999969482422,11133,1,109.599998474121,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",0.0477023710165627,"2010-2011","live"
7309,7309,"60315","1","qual","0606",101.800003051758,112.199996948242,11155,1,524.799987792969,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",3.1250806886699,"2010-2011","live"
7325,7325,"60331","1","qual","0607",103.300003051758,128.300003051758,11171,1,427.100006103516,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",1.87097195859397,"2010-2011","live"
7327,7327,"60333","1","qupr","0607",102.800003051758,129.100006103516,11173,1,361.200012207031,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",1.06368988616391,"2010-2011","live"
7333,7333,"60339","1","fagr","0607",106.199996948242,127.599998474121,11179,1,157.300003051758,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",0.124459476100395,"2010-2011","live"
7338,7338,"60345","1","quru","0608",103.800003051758,143.5,11184,1,214.199996948242,"1.2",1.20000004768372,"2008-10-29","alive","A",1,17834,"A",0.28105281651543,"2010-2011","live"
7341,7341,"60348","1","qupr","0608",104.199996948242,147.399993896484,11187,1,559.700012207031,"1.3",1.29999995231628,"2008-10-29","alive","M",1,17834,"A",3.1810389325584,"2010-2011","live"
7346,7346,"60353","1","quru","0608",112.300003051758,153.100006103516,11193,1,396.799987792969,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",1.38139507265723,"2010-2011","live"
7351,7351,"60358","1","caovl","0608",100.099998474121,147.300003051758,11201,1,236.600006103516,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",0.356534455367292,"2010-2011","live"
7370,7370,"60377","1","qual","0609",102.699996948242,168.899993896484,11227,1,430.899993896484,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",1.91308783497548,"2010-2011","live"
7378,7378,"60386","1","cagl","0609",107.599998474121,177.399993896484,11235,1,262.399993896484,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",0.562997784916291,"2010-2011","live"
7413,7413,"60426","1","fagr","0612",102.599998474121,223,11295,1,282.700012207031,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",0.57962337809014,"2010-2011","live"
7452,7452,"60467","1","fagr","0615",101.199996948242,294.700012207031,11344,1,153.600006103516,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",0.11685329315613,"2010-2011","live"
7471,7471,"60486","1","fagr","0616",106,315.700012207031,11367,1,152.800003051758,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",0.11524740291671,"2010-2011","live"
7488,7488,"60507","1","qual","0610",111.5,199.5,11390,1,354.100006103516,"1.3",1.29999995231628,"2008-10-29","alive","M",1,17834,"A",1.16365188745355,"2016-2017","dead"
7502,7502,"60522","1","quru","0611",113.199996948242,216.699996948242,11414,1,285.200012207031,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",0.592989588987982,"2010-2011","live"
7529,7529,"60549","1","quve","0613",115.599998474121,248.100006103516,11452,1,395.100006103516,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",1.36647007289064,"2010-2011","live"
7530,7530,"60550","1","quru","0613",119.400001525879,250,11453,1,514.5,"1.3",1.29999995231628,"2008-10-29","alive",NA,1,17834,"A",2.64523441822728,"2010-2011","live"
7586,7586,"62007","1","quve","0617",101.199996948242,328.399993896484,11519,1,354.299987792969,"1.3",1.29999995231628,"2008-07-25","alive",NA,1,17738,"A",1.03584872962204,"2010-2011","live"
7598,7598,"62019","1","quru","0617",119,329.799987792969,11531,1,695.599975585938,"1.3",1.29999995231628,"2008-07-25","alive",NA,1,17738,"A",5.50476506366038,"2010-2011","live"
7678,7678,"62100","1","cato","0619",100.800003051758,365.100006103516,11619,1,119.5,"1.3",1.29999995231628,"2008-07-28","alive",NA,1,17741,"A",0.0685949607014036,"2016-2017","dead"
7726,7726,"62148","1","qual","0620",110.400001525879,394.799987792969,11669,1,349.100006103516,"1.3",1.29999995231628,"2008-07-28","alive",NA,1,17741,"A",1.12215439148555,"2010-2011","live"
7825,7825,"62248","1","litu","0623",120,458.600006103516,11775,1,215.199996948242,"1.3",1.29999995231628,"2008-07-28","alive",NA,1,17741,"A",0.177818695203646,"2010-2011","live"
7858,7858,"62281","1","quru","0624",103.199996948242,472.299987792969,11809,1,769.799987792969,"1.3",1.29999995231628,"2008-07-28","alive",NA,1,17741,"A",7.00058300571337,"2010-2011","live"
7945,7945,"62369","1","cato","0628",114,551.900024414062,11898,1,296.100006103516,"1.3",1.29999995231628,"2008-07-28","alive",NA,1,17741,"A",0.746724038826727,"2016-2017","dead"
7948,7948,"62372","1","quru","0628",115.199996948242,556.900024414062,11901,1,510.799987792969,"1.3",1.29999995231628,"2008-07-28","alive",NA,1,17741,"A",2.59847155732929,"2010-2011","live"
7949,7949,"62373","1","qupr","0628",114,552.400024414062,11902,1,279.700012207031,"1.3",1.29999995231628,"2008-07-28","alive",NA,1,17741,"A",0.551185710210536,"2010-2011","live"
8055,8055,"70018","1","fagr","0701",128.399993896484,17,12010,1,199.100006103516,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",0.231917296401506,"2010-2011","live"
8097,8097,"70065","1","cagl","0703",125.800003051758,48.5,12065,1,186.699996948242,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",0.230730312862344,"2010-2011","live"
8101,8101,"70069","1","qual","0703",124.900001525879,51.4000015258789,12071,1,654.299987792969,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",5.34799803803535,"2010-2011","live"
8114,8114,"70083","1","qupr","0704",126.099998474121,62.2999992370605,12086,1,541.099975585938,"1.3",1.29999995231628,"2008-10-31","alive","M",1,17836,"A",2.92794221488691,"2010-2011","live"
8126,8126,"70096","1","quru","0704",123.300003051758,72.6999969482422,12102,1,843.799987792969,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",8.67856857714928,"2010-2011","live"
8152,8152,"70126","1","quru","0705",129.300003051758,92.5,12173,1,789.400024414062,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",7.42700575643614,"2010-2011","live"
8168,8168,"70148","1","qupr","0706",125.300003051758,106.400001525879,12212,1,104,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",0.0405703376677376,"2010-2011","live"
8172,8172,"70152","1","cagl","0706",121.300003051758,108.5,12223,1,235.899993896484,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",0.426517640643928,"2010-2011","live"
8182,8182,"70162","1","caovl","0706",126,119.800003051758,12255,1,451.799987792969,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",1.87199053698255,"2010-2011","live"
8199,8199,"70180","1","fagr","0707",133.100006103516,137.399993896484,12281,1,147,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",0.104011018730712,"2010-2011","live"
8201,8201,"70182","1","fagr","0707",126.5,139.399993896484,12283,1,193.600006103516,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",0.215425020285321,"2010-2011","live"
8217,8217,"70198","1","qupr","0708",124.900001525879,157.600006103516,12299,1,130.600006103516,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",0.0742858380576698,"2010-2011","live"
8246,8246,"70228","1","quve","0702",135.600006103516,30.2999992370605,12330,1,684.900024414062,"1.3",1.29999995231628,"2008-10-31","alive","M",1,17836,"A",5.30458800956906,"2016-2017","dead"
8273,8273,"70256","1","cagl","0703",140,50.4000015258789,12368,1,220,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",0.355293037221573,"2010-2011","live"
8285,8285,"70269","1","cagl","0704",133.899993896484,68.9000015258789,12381,1,410.899993896484,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",1.77819959469847,"2010-2011","live"
8316,8316,"70308","1","qupr","0705",139.600006103516,97.0999984741211,12454,1,599.5,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",3.76138412749459,"2010-2011","live"
8339,8339,"70332","1","cagl","0706",138.399993896484,112.099998474121,12517,1,237,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",0.431736260919285,"2010-2011","live"
8341,8341,"70334","1","qupr","0706",135.600006103516,119.599998474121,12519,1,584.400024414062,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",3.53497005080647,"2010-2011","live"
8375,8375,"70371","1","qual","0708",137.300003051758,153.600006103516,12563,1,564,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",3.72992943274396,"2010-2011","live"
8410,8410,"70407","1","quru","0709",126.099998474121,165.399993896484,12608,1,672,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",5.06846806315297,"2010-2011","live"
8424,8424,"70421","1","quru","0709",128.800003051758,179.5,12631,1,575.200012207031,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",3.47872091824892,"2010-2011","live"
8436,8436,"70433","1","litu","0710",131.399993896484,193.800003051758,12645,1,691.5,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",3.39224894475461,"2010-2011","live"
8447,8447,"70444","1","qupr","0711",129.199996948242,206.399993896484,12661,1,265.899993896484,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",0.483356924566698,"2010-2011","live"
8472,8472,"70469","1","litu","0712",132.399993896484,237,12690,1,131,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",0.0478801974890679,"2016-2017","dead"
8474,8474,"70471","1","qual","0712",136.5,237.100006103516,12692,1,343.399993896484,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",1.07591032061553,"2010-2011","live"
8504,8504,"70502","1","quru","0710",137.800003051758,180.399993896484,12730,1,555.5,"1.3",1.29999995231628,"2008-10-31","alive","M",1,17836,"A",3.19447155305658,"2010-2011","live"
8520,8520,"70519","1","qual","0711",135.5,203.300003051758,12753,1,334.399993896484,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",1.00518603334176,"2010-2011","live"
8536,8536,"70535","1","qual","0711",135.199996948242,215.899993896484,12775,1,382.299987792969,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",1.41419717364838,"2010-2011","live"
8537,8537,"70536","1","qual","0711",131.899993896484,207.399993896484,12776,1,564.5,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",3.73802452786904,"2010-2011","live"
8559,8559,"70559","1","qual","0712",139.699996948242,233.300003051758,12802,1,585.099975585938,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",4.07989214655917,"2010-2011","live"
8598,8598,"70599","1","fram","0715",139.800003051758,283.799987792969,12845,1,88.6999969482422,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",0.0267227504051577,"2016-2017","dead"
8600,8600,"70601","1","qual","0715",138.899993896484,286.399993896484,12847,1,161.600006103516,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",0.150381897493615,"2016-2017","dead"
8601,8601,"70602","1","qual","0715",138.399993896484,286.700012207031,12848,1,269.200012207031,"1.3",1.29999995231628,"2008-10-31","alive","M",1,17836,"A",0.574355963514374,"2010-2011","live"
8620,8620,"70622","1","caco","0716",134.300003051758,316.899993896484,12869,1,307.899993896484,"1.3",1.29999995231628,"2008-10-31","alive","M",1,17836,"A",0.774309985095176,"2010-2011","live"
8624,8624,"70626","1","cagl","0716",131.100006103516,311.299987792969,12874,1,149.300003051758,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",0.127735755663868,"2016-2017","dead"
8785,8785,"72140","1","quru","0720",129.399993896484,388.299987792969,13054,1,488.700012207031,"1.3",1.29999995231628,"2008-07-21","alive",NA,1,17734,"A",2.32876905791975,"2010-2011","live"
8855,8855,"72212","1","litu","0721",129.800003051758,420,13124,1,195.199996948242,"1.3",1.29999995231628,"2008-07-21","alive",NA,1,17734,"A",0.137591619368021,"2016-2017","dead"
8875,8875,"72232","1","qual","0722",134.5,432.600006103516,13144,1,711.400024414062,"1.3",1.29999995231628,"2008-07-21","lost_stem","M,lost",1,17734,"A",6.53346511012907,"2010-2011","live"
8985,8985,"72345","1","litu","0727",135.100006103516,523.599975585938,13259,1,194,"1.3",1.29999995231628,"2008-07-21","alive",NA,1,17734,"A",0.135374730898471,"2016-2017","dead"
9001,9001,"72361","1","qupr","0728",121.099998474121,545,13276,1,323.899993896484,"1.3",1.29999995231628,"2008-07-21","alive",NA,1,17734,"A",0.804833101036297,"2010-2011","live"
9035,9035,"72396","1","quru","0729",138.600006103516,578.200012207031,13310,1,743.099975585938,"1.3",1.29999995231628,"2008-07-24","alive",NA,1,17737,"A",6.44069588803135,"2010-2011","live"
9063,9063,"72424","1","juni","0730",127,599.5,13338,1,599,"1.3",1.29999995231628,"2008-07-24","alive",NA,1,17737,"A",3.49697698413032,"2010-2011","live"
9096,9096,"72458","1","pist","0732",124.199996948242,633,13372,1,279.100006103516,"1.3",1.29999995231628,"2008-07-24","alive",NA,1,17737,"A",0.340420085255181,"2010-2011","live"
9147,9147,"80046","1","quve","0802",151.800003051758,37.7000007629395,13428,1,592.799987792969,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",3.7438833936568,"2010-2011","live"
9156,9156,"80056","1","quve","0802",159,30.7000007629395,13437,1,459.799987792969,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",2.00078316036461,"2010-2011","live"
9187,9187,"80089","1","qual","0804",146.899993896484,60,13481,1,512.099975585938,"1.3",1.29999995231628,"2008-10-31","alive","M",1,17836,"A",2.9417049550429,"2010-2011","live"
9237,9237,"80148","1","quve","0803",156.199996948242,40.5,13535,1,727.5,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",6.12481474155346,"2010-2011","live"
9245,9245,"80156","1","quve","0803",158,45.9000015258789,13544,1,345.100006103516,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",0.968519343202701,"2010-2011","live"
9248,9248,"80159","1","quve","0803",154,48.2999992370605,13548,1,265.899993896484,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",0.494437624910678,"2010-2011","live"
9315,9315,"80230","1","qupr","0805",149,86.9000015258789,13650,1,346.600006103516,"1.3",1.29999995231628,"2008-11-04","alive",NA,1,17840,"A",0.957370829726716,"2010-2011","live"
9318,9318,"80233","1","quru","0805",152.600006103516,83.6999969482422,13660,1,713.099975585938,"1.3",1.29999995231628,"2008-11-04","alive",NA,1,17840,"A",5.84060788138003,"2010-2011","live"
9320,9320,"80235","1","quru","0805",153.699996948242,89.4000015258789,13662,1,776.700012207031,"1.3",1.29999995231628,"2008-11-04","alive",NA,1,17840,"A",7.14921501536376,"2010-2011","live"
9332,9332,"80248","1","litu","0805",157.600006103516,88.6999969482422,13677,1,132.699996948242,"1.3",1.29999995231628,"2008-11-04","alive",NA,1,17840,"A",0.0495476360789044,"2010-2011","live"
9364,9364,"80282","1","litu","0806",147.100006103516,109.300003051758,13723,1,260.799987792969,"1.3",1.29999995231628,"2008-11-04","alive",NA,1,17840,"A",0.293847133371997,"2010-2011","live"
9370,9370,"80288","1","cagl","0806",148.800003051758,100.199996948242,13733,1,320.600006103516,"1.3",1.29999995231628,"2008-11-04","alive",NA,1,17840,"A",0.945104030915552,"2010-2011","live"
9383,9383,"80301","1","cagl","0804",140.100006103516,78,13755,1,152.199996948242,"1.3",1.29999995231628,"2008-10-31","alive",NA,1,17836,"A",0.134418370820292,"2010-2011","live"
9397,9397,"80316","1","quru","0806",150.399993896484,114.199996948242,13777,1,784.200012207031,"1.3",1.29999995231628,"2008-11-04","alive",NA,1,17840,"A",7.31260345801056,"2010-2011","live"
9410,9410,"80330","1","quru","0806",156.899993896484,113.800003051758,13795,1,498.700012207031,"1.3",1.29999995231628,"2008-11-04","alive",NA,1,17840,"A",2.44877023703055,"2010-2011","live"
9449,9449,"80371","1","qual","0807",158.699996948242,128.300003051758,13847,1,306.200012207031,"1.3",1.29999995231628,"2008-11-04","alive",NA,1,17840,"A",0.801507250998746,"2010-2011","live"
9474,9474,"80398","1","caco","0807",140.199996948242,139.699996948242,13887,1,194.699996948242,"1.3",1.29999995231628,"2008-11-04","alive",NA,1,17840,"A",0.234283290818845,"2016-2017","dead"
9478,9478,"80402","1","qupr","0807",147.399993896484,136.600006103516,13891,1,384.799987792969,"1.3",1.29999995231628,"2008-11-04","alive",NA,1,17840,"A",1.24937988638709,"2010-2011","live"
9513,9513,"80437","1","qupr","0808",153.5,146.800003051758,13929,1,259.299987792969,"1.3",1.29999995231628,"2008-11-04","alive",NA,1,17840,"A",0.452772214334789,"2010-2011","live"
9527,9527,"80451","1","qual","0808",140.199996948242,151.899993896484,13955,1,531.400024414062,"1.3",1.29999995231628,"2008-11-04","alive",NA,1,17840,"A",3.22280504535262,"2010-2011","live"
9534,9534,"80458","1","qupr","0808",149,153.300003051758,13966,1,655.299987792969,"1.3",1.29999995231628,"2008-11-04","alive",NA,1,17840,"A",4.6643412844025,"2010-2011","live"
9541,9541,"80465","1","qupr","0808",152.800003051758,157,13974,1,127.099998474121,"1.3",1.29999995231628,"2008-11-04","alive",NA,1,17840,"A",0.0691159240094775,"2010-2011","live"
9555,9555,"80479","1","cato","0809",151.600006103516,163.5,13994,1,186,"1.3",1.29999995231628,"2008-11-04","alive",NA,1,17840,"A",0.221532590157337,"2010-2011","live"
9557,9557,"80481","1","fram","0809",147,165,13996,1,91.6999969482422,"1.3",1.29999995231628,"2008-11-04","alive",NA,1,17840,"A",0.0291859034908037,"2016-2017","dead"
9567,9567,"80491","1","quru","0809",145.199996948242,177.699996948242,14009,1,1366.19995117188,"1.3",1.29999995231628,"2008-11-04","alive","I",1,17840,"A",25.5268109210778,"2010-2011","live"
9579,9579,"80503","1","caovl","0809",152.699996948242,177.899993896484,14024,1,255.600006103516,"1.3",1.29999995231628,"2008-11-04","alive",NA,1,17840,"A",0.43614489995751,"2010-2011","live"
9616,9616,"80540","1","qual","0813",147.899993896484,248.699996948242,14063,1,167.800003051758,"1.3",1.29999995231628,"2008-11-04","alive",NA,1,17840,"A",0.166135512097539,"2010-2011","live"
9630,9630,"80554","1","caovl","0813",146.899993896484,251.199996948242,14078,1,456.799987792969,"1.3",1.29999995231628,"2008-11-04","alive",NA,1,17840,"A",1.92421849558751,"2010-2011","live"
9651,9651,"80576","1","quve","0815",143.5,288,14116,1,549.200012207031,"1.3",1.29999995231628,"2008-11-04","alive",NA,1,17840,"A",3.10636245597501,"2010-2011","live"
9697,9697,"80625","1","cagl","0810",156,199.699996948242,14172,1,376,"1.3",1.29999995231628,"2008-11-04","alive",NA,1,17840,"A",1.42033622887162,"2010-2011","live"
