year	num	seg	age	raw	std	res	ars
   1841	   5.	 202.600	  36.000	   0.992	   1.021	   1.121	   1.069
   1842	   5.	 202.600	  37.000	   1.376	   1.082	   1.077	   1.110
   1843	   5.	 202.600	  38.000	   1.259	   0.978	   0.985	   1.054
   1844	   5.	 202.600	  39.000	   1.394	   1.302	   1.158	   1.203
   1845	   5.	 202.600	  40.000	   1.204	   1.130	   0.914	   1.030
   1846	   5.	 202.600	  41.000	   1.653	   1.298	   1.006	   1.047
   1847	   5.	 202.600	  42.000	   1.241	   1.051	   1.031	   1.065
   1848	   5.	 202.600	  43.000	   1.302	   0.992	   0.927	   0.971
   1849	   5.	 202.600	  44.000	   1.147	   1.102	   0.985	   0.983
   1850	   5.	 202.600	  45.000	   1.075	   1.044	   0.927	   0.921
   1851	   5.	 202.600	  46.000	   1.184	   1.086	   1.153	   1.116
   1852	   5.	 202.600	  47.000	   1.022	   1.074	   0.967	   1.024
   1853	   5.	 202.600	  48.000	   0.988	   0.995	   0.946	   0.976
   1854	   5.	 202.600	  49.000	   0.872	   0.944	   0.907	   0.902
   1855	   5.	 202.600	  50.000	   0.789	   0.856	   0.837	   0.790
   1856	   5.	 202.600	  51.000	   0.764	   0.669	   0.728	   0.615
   1857	   5.	 202.600	  52.000	   0.615	   0.731	   0.901	   0.687
   1858	   5.	 202.600	  53.000	   0.709	   0.729	   0.862	   0.668
   1859	   5.	 202.600	  54.000	   0.571	   0.678	   0.886	   0.690
   1860	   6.	 194.833	  46.000	   0.833	   0.691	   0.935	   0.747
   1861	   6.	 194.833	  47.000	   0.579	   0.559	   0.813	   0.658
   1862	   6.	 194.833	  48.000	   0.928	   0.692	   1.024	   0.828
   1863	   6.	 194.833	  49.000	   0.950	   0.819	   1.111	   0.994
   1864	   6.	 194.833	  50.000	   1.214	   0.820	   0.967	   0.951
   1865	   6.	 194.833	  51.000	   1.304	   0.922	   1.035	   1.015
   1866	   7.	 187.571	  44.714	   1.651	   0.875	   0.967	   0.975
   1867	   7.	 187.571	  45.714	   1.780	   0.965	   0.997	   0.991
   1868	  10.	 173.900	  33.000	   2.098	   1.040	   1.104	   1.103
   1869	  10.	 173.900	  34.000	   2.097	   1.038	   1.077	   1.135
   1870	  11.	 170.818	  31.909	   2.207	   0.949	   0.893	   0.978
   1871	  14.	 164.000	  26.071	   2.415	   1.005	   1.002	   1.010
   1872	  15.	 162.267	  25.333	   2.543	   1.059	   1.049	   1.058
   1873	  15.	 162.267	  26.333	   2.361	   0.941	   0.926	   0.962
   1874	  16.	 160.625	  25.688	   2.064	   0.900	   0.916	   0.908
   1875	  17.	 159.118	  25.176	   2.201	   0.986	   1.021	   0.976
   1876	  17.	 159.118	  26.176	   2.062	   0.924	   0.980	   0.964
   1877	  18.	 157.667	  25.722	   1.947	   0.791	   0.886	   0.871
   1878	  20.	 155.100	  24.150	   2.248	   0.979	   1.041	   0.977
   1879	  20.	 155.100	  25.150	   1.986	   0.841	   0.926	   0.907
   1880	  21.	 153.905	  24.952	   1.743	   0.743	   0.826	   0.781
   1881	  22.	 152.773	  24.818	   2.136	   0.902	   1.007	   0.891
   1882	  24.	 150.667	  23.750	   2.113	   0.899	   1.040	   0.967
   1883	  24.	 150.667	  24.750	   2.070	   0.949	   0.968	   0.945
   1884	  24.	 150.667	  25.750	   2.013	   0.970	   0.984	   0.958
   1885	  25.	 149.640	  25.720	   1.878	   0.843	   0.905	   0.884
   1886	  26.	 148.654	  25.731	   2.022	   0.953	   1.007	   0.948
   1887	  27.	 147.704	  25.778	   1.850	   0.841	   0.920	   0.887
   1888	  27.	 147.704	  26.778	   1.690	   0.747	   0.828	   0.771
   1889	  27.	 147.704	  27.778	   1.839	   0.914	   1.067	   0.943
   1890	  27.	 147.704	  28.778	   2.122	   1.078	   1.137	   1.090
   1891	  28.	 146.679	  28.750	   2.890	   1.431	   1.384	   1.430
   1892	  28.	 146.679	  29.750	   2.714	   1.372	   1.059	   1.295
   1893	  29.	 145.655	  29.724	   2.368	   1.153	   0.916	   1.117
   1894	  29.	 145.655	  30.724	   2.467	   1.185	   1.041	   1.137
   1895	  34.	 141.147	  27.206	   2.934	   1.441	   1.288	   1.375
   1896	  36.	 139.639	  26.694	   2.962	   1.412	   1.151	   1.363
   1897	  38.	 138.237	  26.289	   2.862	   1.342	   1.043	   1.273
   1898	  39.	 137.564	  26.615	   2.604	   1.223	   0.976	   1.159
   1899	  39.	 137.564	  27.615	   2.271	   1.006	   0.873	   0.988
   1900	  39.	 137.564	  28.615	   2.231	   1.003	   0.934	   0.950
   1901	  40.	 136.850	  28.900	   2.573	   1.160	   1.152	   1.131
   1902	  40.	 136.850	  29.900	   2.293	   0.977	   0.930	   0.998
   1903	  40.	 136.850	  30.900	   2.565	   1.156	   1.119	   1.137
   1904	  40.	 136.850	  31.900	   2.222	   1.006	   0.928	   1.003
   1905	  40.	 136.850	  32.900	   1.856	   0.859	   0.852	   0.873
   1906	  41.	 136.049	  33.098	   1.838	   0.844	   0.935	   0.875
   1907	  42.	 135.214	  33.310	   1.893	   0.806	   0.900	   0.828
   1908	  42.	 135.214	  34.310	   1.694	   0.730	   0.860	   0.765
   1909	  42.	 135.214	  35.310	   1.651	   0.740	   0.921	   0.789
   1910	  43.	 134.395	  35.488	   1.679	   0.753	   0.955	   0.828
   1911	  43.	 134.395	  36.488	   0.924	   0.394	   0.620	   0.515
   1912	  43.	 134.395	  37.488	   1.385	   0.596	   0.979	   0.718
   1913	  43.	 134.395	  38.488	   1.424	   0.606	   0.902	   0.714
   1914	  44.	 133.523	  38.614	   1.632	   0.686	   0.943	   0.773
   1915	  44.	 133.523	  39.614	   2.282	   1.035	   1.276	   1.136
   1916	  46.	 131.913	  38.891	   2.496	   1.162	   1.190	   1.242
   1917	  48.	 130.292	  38.271	   2.609	   1.167	   1.078	   1.221
   1918	  49.	 129.510	  38.490	   2.060	   0.822	   0.728	   0.872
   1919	  49.	 129.510	  39.490	   2.383	   1.013	   1.107	   1.070
   1920	  49.	 129.510	  40.490	   2.568	   1.068	   1.086	   1.114
   1921	  51.	 127.784	  39.902	   2.587	   1.114	   1.087	   1.159
   1922	  52.	 126.981	  40.135	   2.630	   1.169	   1.081	   1.180
   1923	  53.	 126.226	  40.377	   2.286	   0.812	   0.756	   0.870
   1924	  54.	 125.481	  40.630	   2.759	   1.204	   1.192	   1.149
   1925	  56.	 124.036	  40.179	   2.430	   0.881	   0.837	   0.906
   1926	  56.	 124.036	  41.179	   2.691	   1.061	   1.067	   1.040
   1927	  57.	 123.316	  41.456	   2.790	   1.175	   1.104	   1.121
   1928	  57.	 123.316	  42.456	   2.685	   1.138	   1.000	   1.072
   1929	  57.	 123.316	  43.456	   2.683	   1.141	   1.021	   1.076
   1930	  57.	 123.316	  44.456	   2.357	   0.950	   0.882	   0.934
   1931	  58.	 122.517	  44.690	   2.466	   1.013	   1.004	   0.984
   1932	  59.	 121.763	  44.932	   2.349	   0.942	   0.949	   0.940
   1933	  61.	 120.295	  44.459	   2.463	   1.017	   1.028	   1.001
   1934	  61.	 120.295	  45.459	   2.430	   1.007	   0.987	   0.988
   1935	  61.	 120.295	  46.459	   2.362	   1.021	   1.004	   1.004
   1936	  62.	 119.581	  46.710	   2.597	   1.089	   1.101	   1.107
   1937	  62.	 119.581	  47.710	   2.667	   1.144	   1.096	   1.157
   1938	  62.	 119.581	  48.710	   2.599	   1.088	   0.987	   1.085
   1939	  62.	 119.581	  49.710	   2.211	   0.870	   0.824	   0.889
   1940	  62.	 119.581	  50.710	   2.313	   0.976	   1.040	   0.998
   1941	  62.	 119.581	  51.710	   2.576	   1.098	   1.147	   1.140
   1942	  62.	 119.581	  52.710	   2.476	   1.051	   1.020	   1.097
   1943	  62.	 119.581	  53.710	   2.236	   0.915	   0.871	   0.941
   1944	  62.	 119.581	  54.710	   2.079	   0.837	   0.880	   0.866
   1945	  62.	 119.581	  55.710	   2.319	   0.994	   1.082	   1.013
   1946	  62.	 119.581	  56.710	   2.209	   0.897	   0.926	   0.924
   1947	  62.	 119.581	  57.710	   1.641	   0.584	   0.682	   0.650
   1948	  62.	 119.581	  58.710	   1.982	   0.751	   1.000	   0.818
   1949	  62.	 119.581	  59.710	   2.097	   0.817	   0.993	   0.869
   1950	  63.	 118.635	  59.762	   2.364	   0.983	   1.110	   1.030
   1951	  64.	 117.828	  59.828	   2.330	   0.949	   0.996	   1.004
   1952	  64.	 117.828	  60.828	   2.153	   0.858	   0.885	   0.895
   1953	  65.	 117.015	  60.892	   2.140	   0.832	   0.921	   0.873
   1954	  65.	 117.015	  61.892	   2.424	   0.992	   1.088	   1.018
   1955	  65.	 117.015	  62.892	   2.752	   1.239	   1.239	   1.241
   1956	  65.	 117.015	  63.892	   2.879	   1.289	   1.132	   1.263
   1957	  65.	 117.015	  64.892	   2.868	   1.260	   1.078	   1.243
   1958	  65.	 117.015	  65.892	   3.060	   1.400	   1.178	   1.335
   1959	  65.	 117.015	  66.892	   2.506	   1.026	   0.844	   1.047
   1960	  66.	 115.939	  66.879	   2.611	   1.121	   1.051	   1.115
   1961	  66.	 115.939	  67.879	   2.537	   1.093	   1.013	   1.082
   1962	  66.	 115.939	  68.879	   2.282	   0.963	   0.907	   0.966
   1963	  66.	 115.939	  69.879	   2.229	   0.932	   0.937	   0.934
   1964	  66.	 115.939	  70.879	   2.281	   0.964	   0.990	   0.959
   1965	  66.	 115.939	  71.879	   2.211	   0.945	   0.955	   0.932
   1966	  66.	 115.939	  72.879	   1.976	   0.809	   0.860	   0.826
   1967	  66.	 115.939	  73.879	   2.453	   1.110	   1.201	   1.110
   1968	  66.	 115.939	  74.879	   2.563	   1.170	   1.133	   1.177
   1969	  67.	 114.821	  74.761	   2.473	   1.115	   1.014	   1.122
   1970	  67.	 114.821	  75.761	   2.490	   1.133	   1.067	   1.153
   1971	  67.	 114.821	  76.761	   2.241	   0.984	   0.905	   1.002
   1972	  67.	 114.821	  77.761	   2.233	   0.997	   0.992	   1.014
   1973	  67.	 114.821	  78.761	   2.075	   0.915	   0.915	   0.928
   1974	  67.	 114.821	  79.761	   2.055	   0.892	   0.943	   0.913
   1975	  67.	 114.821	  80.761	   2.089	   0.903	   0.972	   0.925
   1976	  67.	 114.821	  81.761	   2.139	   0.947	   1.006	   0.965
   1977	  67.	 114.821	  82.761	   1.712	   0.720	   0.784	   0.764
   1978	  67.	 114.821	  83.761	   2.270	   1.086	   1.214	   1.095
   1979	  67.	 114.821	  84.761	   2.015	   0.926	   0.929	   0.960
   1980	  67.	 114.821	  85.761	   1.906	   0.888	   0.928	   0.922
   1981	  67.	 114.821	  86.761	   2.097	   1.004	   1.058	   1.019
   1982	  67.	 114.821	  87.761	   2.142	   1.016	   1.026	   1.034
   1983	  67.	 114.821	  88.761	   2.170	   1.034	   1.037	   1.062
   1984	  67.	 114.821	  89.761	   2.119	   1.039	   1.008	   1.049
   1985	  67.	 114.821	  90.761	   2.109	   1.031	   1.022	   1.059
   1986	  67.	 114.821	  91.761	   2.097	   0.993	   0.978	   1.019
   1987	  67.	 114.821	  92.761	   1.812	   0.850	   0.844	   0.865
   1988	  67.	 114.821	  93.761	   2.029	   0.985	   1.067	   1.005
   1989	  67.	 114.821	  94.761	   2.039	   0.983	   1.023	   1.018
   1990	  67.	 114.821	  95.761	   2.241	   1.136	   1.135	   1.150
   1991	  67.	 114.821	  96.761	   1.731	   0.823	   0.785	   0.870
   1992	  67.	 114.821	  97.761	   1.830	   0.890	   0.980	   0.934
   1993	  67.	 114.821	  98.761	   1.895	   0.936	   1.000	   0.958
   1994	  67.	 114.821	  99.761	   2.066	   1.003	   1.025	   1.002
   1995	  67.	 114.821	 100.761	   2.141	   1.054	   1.038	   1.041
   1996	  67.	 114.821	 101.761	   1.691	   0.808	   0.793	   0.820
   1997	  67.	 114.821	 102.761	   1.809	   0.884	   0.970	   0.887
   1998	  67.	 114.821	 103.761	   2.006	   0.994	   1.081	   1.010
   1999	  67.	 114.821	 104.761	   1.733	   0.861	   0.876	   0.875
   2000	  67.	 114.821	 105.761	   1.937	   0.972	   1.046	   0.988
   2001	  67.	 114.821	 106.761	   2.194	   1.133	   1.184	   1.171
   2002	  67.	 114.821	 107.761	   2.044	   1.048	   0.989	   1.081
   2003	  65.	 113.923	 107.646	   2.050	   1.031	   1.004	   1.069
   2004	  65.	 113.923	 108.646	   1.904	   0.944	   0.927	   0.976
   2005	  65.	 113.923	 109.646	   1.881	   0.925	   0.948	   0.948
   2006	  64.	 114.984	 111.641	   1.912	   0.930	   0.977	   0.953
   2007	  64.	 114.984	 112.641	   1.980	   0.975	   1.033	   1.010
   2008	  61.	 116.311	 114.852	   2.167	   1.049	   1.082	   1.088
   2009	  60.	 116.133	 115.650	   2.331	   1.124	   1.100	   1.152
   2010	   5.	  92.600	  87.800	   0.453	   0.926	   0.933	   1.025
   2011	   5.	  92.600	  88.800	   0.527	   1.031	   1.089	   1.123
   2012	   4.	  96.750	  93.000	   0.357	   0.898	   0.884	   0.955
   2013	   4.	  96.750	  94.000	   0.537	   1.027	   1.092	   1.088
   2014	   4.	  96.750	  95.000	   0.404	   0.933	   0.907	   0.953
   2015	   3.	  96.000	  94.667	   0.343	   0.711	   0.753	   0.744
   2016	   2.	  66.000	  65.000	   0.522	   1.073	   1.168	   1.037
   2017	   2.	  66.000	  66.000	   0.357	   0.984	   0.930	   0.929
